battery_id,battery_formula,framework_formula,working_ion,num_steps,stability_charge,stability_discharge,adj_pairs,capacity_grav,energy_grav,capacity_vol,energy_vol,average_voltage,formula_charge,formula_discharge,id_charge,id_discharge,charge_crystal_system,charge_space_group_number,charge_energy_per_atom,charge_formation_energy_per_atom,charge_band_gap,charge_efermi,discharge_crystal_system,discharge_space_group_number,discharge_energy_per_atom,discharge_formation_energy_per_atom,discharge_band_gap,discharge_efermi,charge_H,charge_Li,charge_Na,charge_K,charge_Rb,charge_Cs,charge_Fr,charge_Be,charge_Mg,charge_Ca,charge_Sr,charge_Ba,charge_Ra,charge_Sc,charge_Y,charge_La-Lu,charge_Ac-Lr,charge_La,charge_Ac,charge_Ti,charge_Zr,charge_Hf,charge_Rf,charge_Ce,charge_Th,charge_V,charge_Nb,charge_Ta,charge_Db,charge_Pr,charge_Pa,charge_Cr,charge_Mo,charge_W,charge_Sg,charge_Nd,charge_U,charge_Mn,charge_Tc,charge_Re,charge_Bh,charge_Pm,charge_Np,charge_Fe,charge_Ru,charge_Os,charge_Hs,charge_Sm,charge_Pu,charge_Co,charge_Rh,charge_Ir,charge_Mt,charge_Eu,charge_Am,charge_Ni,charge_Pd,charge_Pt,charge_Ds,charge_Gd,charge_Cm,charge_Cu,charge_Ag,charge_Au,charge_Rg,charge_Tb,charge_Bk,charge_Zn,charge_Cd,charge_Hg,charge_Cn,charge_Dy,charge_Cf,charge_B,charge_Al,charge_Ga,charge_In,charge_Tl,charge_Nh,charge_Ho,charge_Es,charge_C,charge_Si,charge_Ge,charge_Sn,charge_Pb,charge_Fl,charge_Er,charge_Fm,charge_N,charge_P,charge_As,charge_Sb,charge_Bi,charge_Mc,charge_Tm,charge_Md,charge_O,charge_S,charge_Se,charge_Te,charge_Po,charge_Lv,charge_Yb,charge_No,charge_F,charge_Cl,charge_Br,charge_I,charge_At,charge_Ts,charge_Lu,charge_Lr,charge_He,charge_Ne,charge_Ar,charge_Kr,charge_Xe,charge_Rn,charge_Og,discharge_H,discharge_Li,discharge_Na,discharge_K,discharge_Rb,discharge_Cs,discharge_Fr,discharge_Be,discharge_Mg,discharge_Ca,discharge_Sr,discharge_Ba,discharge_Ra,discharge_Sc,discharge_Y,discharge_La-Lu,discharge_Ac-Lr,discharge_La,discharge_Ac,discharge_Ti,discharge_Zr,discharge_Hf,discharge_Rf,discharge_Ce,discharge_Th,discharge_V,discharge_Nb,discharge_Ta,discharge_Db,discharge_Pr,discharge_Pa,discharge_Cr,discharge_Mo,discharge_W,discharge_Sg,discharge_Nd,discharge_U,discharge_Mn,discharge_Tc,discharge_Re,discharge_Bh,discharge_Pm,discharge_Np,discharge_Fe,discharge_Ru,discharge_Os,discharge_Hs,discharge_Sm,discharge_Pu,discharge_Co,discharge_Rh,discharge_Ir,discharge_Mt,discharge_Eu,discharge_Am,discharge_Ni,discharge_Pd,discharge_Pt,discharge_Ds,discharge_Gd,discharge_Cm,discharge_Cu,discharge_Ag,discharge_Au,discharge_Rg,discharge_Tb,discharge_Bk,discharge_Zn,discharge_Cd,discharge_Hg,discharge_Cn,discharge_Dy,discharge_Cf,discharge_B,discharge_Al,discharge_Ga,discharge_In,discharge_Tl,discharge_Nh,discharge_Ho,discharge_Es,discharge_C,discharge_Si,discharge_Ge,discharge_Sn,discharge_Pb,discharge_Fl,discharge_Er,discharge_Fm,discharge_N,discharge_P,discharge_As,discharge_Sb,discharge_Bi,discharge_Mc,discharge_Tm,discharge_Md,discharge_O,discharge_S,discharge_Se,discharge_Te,discharge_Po,discharge_Lv,discharge_Yb,discharge_No,discharge_F,discharge_Cl,discharge_Br,discharge_I,discharge_At,discharge_Ts,discharge_Lu,discharge_Lr,discharge_He,discharge_Ne,discharge_Ar,discharge_Kr,discharge_Xe,discharge_Rn,discharge_Og
mp-26854_Zn,Zn0-1CrP2O7,CrP2O7,Zn,1,0.117461298,0.018025563,"[InsertionVoltagePairDoc(max_delta_volume=0.11287160019054365, average_voltage=1.7096480250000003, capacity_grav=183.9823313776627, capacity_vol=674.7894319639648, energy_grav=314.5450294747166, energy_vol=1153.6524196480646, fracA_charge=0.0, fracA_discharge=0.09090909090909091, formula_charge='CrP2O7', formula_discharge='ZnCrP2O7', stability_charge=0.1174612980000056, stability_discharge=0.018025563465908334, id_charge=MPID(mp-26854), id_discharge=MPID(mp-1048332))]",183.9823314,314.5450295,674.789432,1153.65242,1.709648025,CrP2O7,ZnCrP2O7,mp-26854,mp-1048332,Monoclinic,14,-7.876155556,-2.364617604,0.0,1.71935351,Monoclinic,14,-7.585508657,-2.460497463,2.5553,3.17254814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-1328221_Zn,Zn0-3Cr2(GeO4)3,Cr2(GeO4)3,Zn,1,0.331002732,0.098709269,"[InsertionVoltagePairDoc(max_delta_volume=0.04299084288955468, average_voltage=2.4480573379166684, capacity_grav=226.44928952952878, capacity_vol=1205.2742178683673, energy_grav=554.3608448987791, energy_vol=2950.5803932544295, fracA_charge=0.0, fracA_discharge=0.15, formula_charge='Cr2(GeO4)3', formula_discharge='Zn3Cr2(GeO4)3', stability_charge=0.33100273226470467, stability_discharge=0.0987092689166662, id_charge=MPID(mp-1329713), id_discharge=MPID(mp-1328221))]",226.4492895,554.3608449,1205.274218,2950.580393,2.448057338,Cr2(GeO4)3,Zn3Cr2(GeO4)3,mp-1329713,mp-1328221,Cubic,230,-6.945666613,-1.501507168,0.6137,0.14611051,Cubic,230,-6.827195364,-2.010698294,1.9408,2.32404336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-1329623_Zn,Zn0-3Ge3(MoO6)2,Ge3(MoO6)2,Zn,1,0.133314009,0.126458852,"[InsertionVoltagePairDoc(max_delta_volume=0.006154484064841537, average_voltage=0.8036897716666668, capacity_grav=201.5098959602047, capacity_vol=1117.0726595658189, energy_grav=161.9514422728307, energy_vol=897.7798707015291, fracA_charge=0.0, fracA_discharge=0.15, formula_charge='Ge3(MoO6)2', formula_discharge='Zn3Ge3(MoO6)2', stability_charge=0.13331400882353073, stability_discharge=0.1264588520052028, id_charge=MPID(mp-1364316), id_discharge=MPID(mp-1329623))]",201.509896,161.9514423,1117.07266,897.7798707,0.803689772,Ge3(MoO6)2,Zn3Ge3(MoO6)2,mp-1364316,mp-1329623,Cubic,230,-7.45645936,-1.871994555,2.1691,2.06245203,Cubic,230,-6.768058929,-1.832302303,0.5302,4.09176702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-1043129_Zn,Zn0-1Fe4(CuO4)3,Fe4(CuO4)3,Zn,1,0.083163129,0.103010199,"[InsertionVoltagePairDoc(max_delta_volume=0.018711916236804793, average_voltage=1.6309396849999875, capacity_grav=79.83524211041703, capacity_vol=439.6202919940519, energy_grav=130.2064646194613, energy_vol=716.9941805443816, fracA_charge=0.0, fracA_discharge=0.05, formula_charge='Fe4(CuO4)3', formula_discharge='ZnFe4(CuO4)3', stability_charge=0.0831631285197334, stability_discharge=0.1030101985312637, id_charge=MPID(mp-1043303), id_discharge=MPID(mp-1043129))]",79.83524211,130.2064646,439.620292,716.9941805,1.630939685,Fe4(CuO4)3,ZnFe4(CuO4)3,mp-1043303,mp-1043129,Cubic,204,-6.69960624,-1.144175405,0.0,2.49740789,Cubic,204,-6.590707077,-1.250060603,0.0,3.48875279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-550469_Zn,Zn0-1Ti(BiO3)2,Ti(BiO3)2,Zn,1,0.305476708,0.044704102,"[InsertionVoltagePairDoc(max_delta_volume=0.1641521850056873, average_voltage=2.7969083449999994, capacity_grav=85.45938303445637, capacity_vol=609.5325167609728, energy_grav=239.0220615676224, energy_vol=1704.806582677617, fracA_charge=0.0, fracA_discharge=0.1, formula_charge='Ti(BiO3)2', formula_discharge='TiZn(BiO3)2', stability_charge=0.3054767080555525, stability_discharge=0.04470410150000603, id_charge=MPID(mp-1386663), id_discharge=MPID(mp-1084840))]",85.45938303,239.0220616,609.5325168,1704.806583,2.796908345,Ti(BiO3)2,TiZn(BiO3)2,mp-1386663,mp-1084840,Tetragonal,99,-6.875278786,-1.834909156,0.0,3.5047986,Monoclinic,8,-6.873106937,-2.210799909,1.3495,4.11612468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-1041123_Zn,Zn0-0.5WO2,WO2,Zn,1,0.312837273,0.313323847,"[InsertionVoltagePairDoc(max_delta_volume=0.026638400305535326, average_voltage=0.10544269000000439, capacity_grav=107.83425320804821, capacity_vol=962.3570567657246, energy_grav=11.370333732398207, energy_vol=101.47351680586492, fracA_charge=0.0, fracA_discharge=0.14285714285714285, formula_charge='WO2', formula_discharge='Zn(WO2)2', stability_charge=0.31283727250000126, stability_discharge=0.31332384749999953, id_charge=MPID(mp-1380432), id_discharge=MPID(mp-1041123))]",107.8342532,11.37033373,962.3570568,101.4735168,0.10544269,WO2,Zn(WO2)2,mp-1380432,mp-1041123,Triclinic,1,-9.341621226,-1.723605066,1.678,1.74716038,Monoclinic,8,-8.217193764,-1.507502254,0.0,5.09009781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-1042996_Zn,Zn0-0.5Mn2O3,Mn2O3,Zn,1,0.227346482,0.109545615,"[InsertionVoltagePairDoc(max_delta_volume=0.014192828997672269, average_voltage=1.4111619474999988, capacity_grav=140.6320249245149, capacity_vol=733.5392551906504, energy_grav=198.4545621733468, energy_vol=1035.1426839225367, fracA_charge=0.0, fracA_discharge=0.09090909090909091, formula_charge='Mn2O3', formula_discharge='Mn4ZnO6', stability_charge=0.22734648187499928, stability_discharge=0.10954561500000182, id_charge=MPID(mp-1043363), id_discharge=MPID(mp-1042996))]",140.6320249,198.4545622,733.5392552,1035.142684,1.411161947,Mn2O3,Mn4ZnO6,mp-1043363,mp-1042996,Orthorhombic,63,-8.420156082,-1.786573362,0.0,2.60265891,Orthorhombic,63,-8.025784393,-1.880732501,0.0,3.82121846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-1043966_Zn,Zn0-1LaVFeO6,LaVFeO6,Zn,1,0.248348396,0.130858551,"[InsertionVoltagePairDoc(max_delta_volume=0.019223971322224864, average_voltage=1.6018263149999972, capacity_grav=131.67110927473638, capacity_vol=752.0726078790517, energy_grav=210.91424776151294, energy_vol=1204.6896940913393, fracA_charge=0.0, fracA_discharge=0.1, formula_charge='LaVFeO6', formula_discharge='LaVZnFeO6', stability_charge=0.24834839583333057, stability_discharge=0.13085855100001442, id_charge=MPID(mp-1043966), id_discharge=MPID(mp-1044032))]",131.6711093,210.9142478,752.0726079,1204.689694,1.601826315,LaVFeO6,LaVZnFeO6,mp-1043966,mp-1044032,Monoclinic,7,-8.173070898,-2.375550047,0.0,3.01388212,Monoclinic,7,-7.802103432,-2.458360306,0.51,4.94435893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-1047020_Zn,Zn0-1SbAsO5,SbAsO5,Zn,1,0.17822115,0.134679704,"[InsertionVoltagePairDoc(max_delta_volume=0.2636840331667516, average_voltage=1.2304251587499988, capacity_grav=156.6936722954231, capacity_vol=691.0860395477584, energy_grav=192.79983660921627, energy_vol=850.3296499204587, fracA_charge=0.0, fracA_discharge=0.125, formula_charge='SbAsO5', formula_discharge='ZnSbAsO5', stability_charge=0.17822115035714337, stability_discharge=0.1346797039583434, id_charge=MPID(mp-1340007), id_discharge=MPID(mp-1047020))]",156.6936723,192.7998366,691.0860395,850.3296499,1.230425159,SbAsO5,ZnSbAsO5,mp-1340007,mp-1047020,Orthorhombic,19,-6.346228015,-1.556524491,0.5833,2.45504467,Orthorhombic,19,-6.018023754,-1.669565219,2.4172,1.86844791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-1040974_Zn,Zn0-1Ho(MoO3)2,Ho(MoO3)2,Zn,1,0.122521779,0.064138792,"[InsertionVoltagePairDoc(max_delta_volume=0.02858438839377997, average_voltage=0.6330426050000005, capacity_grav=103.43754583656356, capacity_vol=728.8999244511851, energy_grav=65.48037347118516, energy_vol=461.4247069588818, fracA_charge=0.0, fracA_discharge=0.1, formula_charge='Ho(MoO3)2', formula_discharge='HoZn(MoO3)2', stability_charge=0.12252177944443687, stability_discharge=0.06413879224999519, id_charge=MPID(mp-1041198), id_discharge=MPID(mp-1040974))]",103.4375458,65.48037347,728.8999245,461.424707,0.633042605,Ho(MoO3)2,HoZn(MoO3)2,mp-1041198,mp-1040974,Monoclinic,6,-8.703647823,-2.485707717,0.7621,3.38462614,Monoclinic,7,-8.085865923,-2.363745466,1.1326,4.3649884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-25375_Zn,Zn0-0.25WO2,WO2,Zn,1,0.269006685,0.407557692,"[InsertionVoltagePairDoc(max_delta_volume=0.054388210868344444, average_voltage=-0.7715205499999976, capacity_grav=57.714285596632365, capacity_vol=494.27192445533547, energy_grav=-44.52775736637074, energy_vol=-381.3409470053377, fracA_charge=0.0, fracA_discharge=0.07692307692307693, formula_charge='WO2', formula_discharge='Zn(WO2)4', stability_charge=0.2690066850000008, stability_discharge=0.40755769211538606, id_charge=MPID(mp-25375), id_discharge=MPID(mp-1044229))]",57.7142856,-44.52775737,494.2719245,-381.340947,-0.77152055,WO2,Zn(WO2)4,mp-25375,mp-1044229,Trigonal,166,-9.385451813,-1.767435653,0.0,2.75448867,Trigonal,166,-8.641701867,-1.512783595,0.0,3.80639648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-1046082_Zn,Zn0-1Co5O7,Co5O7,Zn,1,0.407637924,0.189457583,"[InsertionVoltagePairDoc(max_delta_volume=0.11787079912930576, average_voltage=2.6815486174999994, capacity_grav=113.5485718020307, capacity_vol=727.4035022757121, energy_grav=304.48601573483484, energy_vol=1950.5678558920933, fracA_charge=0.0, fracA_discharge=0.07692307692307693, formula_charge='Co5O7', formula_discharge='ZnCo5O7', stability_charge=0.407637924285714, stability_discharge=0.18945758305288596, id_charge=MPID(mp-1046082), id_discharge=MPID(mp-1370323))]",113.5485718,304.4860157,727.4035023,1950.567856,2.681548617,Co5O7,ZnCo5O7,mp-1046082,mp-1370323,Orthorhombic,63,-6.72026183,-0.872152163,0.0,1.96635578,Orthorhombic,63,-6.712767908,-1.217609476,0.886,5.04189867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-1043184_Zn,Zn0-1V4(CuO4)3,V4(CuO4)3,Zn,1,0.069858535,0.109618181,"[InsertionVoltagePairDoc(max_delta_volume=0.03821972815948693, average_voltage=0.7285170899999903, capacity_grav=82.23762705199583, capacity_vol=443.45898141514874, energy_grav=59.91151674842448, energy_vol=323.06744667492393, fracA_charge=0.0, fracA_discharge=0.05, formula_charge='V4(CuO4)3', formula_discharge='V4Zn(CuO4)3', stability_charge=0.06985853499999273, stability_discharge=0.10961818149999747, id_charge=MPID(mp-1367462), id_discharge=MPID(mp-1043184))]",82.23762705,59.91151675,443.4589814,323.0674467,0.72851709,V4(CuO4)3,V4Zn(CuO4)3,mp-1367462,mp-1043184,Cubic,204,-7.545328882,-1.860656443,0.0,4.04492635,Trigonal,148,-7.303901328,-1.84047533,0.0,4.7206946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
