battery_id,battery_formula,formula_charge,formula_discharge,framework_formula,working_ion,num_steps,stability_charge,stability_discharge,adj_pairs,capacity_grav,energy_grav,capacity_vol,energy_vol,average_voltage,id_charge,id_discharge,charge_crystal_system,charge_space_group_number,discharge_crystal_system,discharge_space_group_number
mp-1143147_Y,Y0-0.67FeSiO4,Y0FeSiO4,Y0.67FeSiO4,FeSiO4,Y,1,0.432407462,0.151483474,"[InsertionVoltagePairDoc(max_delta_volume=0.2289978219462936, average_voltage=3.6851138959722243, capacity_grav=258.70322021406724, capacity_vol=1135.0202729881203, energy_grav=953.3508317436216, energy_vol=4182.67898019871, fracA_charge=0.0, fracA_discharge=0.1, formula_charge='FeSiO4', formula_discharge='Y2Fe3(SiO4)3', stability_charge=0.43240746249999873, stability_discharge=0.15148347383333238, id_charge=MPID(mp-1143147), id_discharge=MPID(mp-1324167))]",258.7032202,953.3508317,1135.020273,4182.67898,3.685113896,mp-1143147,mp-1324167,Cubic,230,Cubic,230
mp-1143241_Y,Y0-0.67CrSiO4,Y0CrSiO4,Y0.67CrSiO4,CrSiO4,Y,1,0.466913468,0.198419636,"[InsertionVoltagePairDoc(max_delta_volume=0.37007365824692706, average_voltage=3.117184623472222, capacity_grav=263.5998219687874, capacity_vol=1101.5807454618503, energy_grav=821.6893117911193, energy_vol=3433.8305612667473, fracA_charge=0.0, fracA_discharge=0.1, formula_charge='CrSiO4', formula_discharge='Y2Cr3(SiO4)3', stability_charge=0.4669134675000013, stability_discharge=0.19841963566667786, id_charge=MPID(mp-1143241), id_discharge=MPID(mp-1157313))]",263.599822,821.6893118,1101.580745,3433.830561,3.117184623,mp-1143241,mp-1157313,Cubic,230,Cubic,230
mp-1048799_Y,Y0.33-0.67CuO2,Y0.33CuO2,Y0.67CuO2,CuO2,Y,1,0.657222273,0.311842346,"[InsertionVoltagePairDoc(max_delta_volume=0.019984473298669148, average_voltage=4.0198485688888885, capacity_grav=173.1189979549654, capacity_vol=720.5629967221087, energy_grav=695.9121561767461, energy_vol=2896.5541311676575, fracA_charge=0.1, fracA_discharge=0.18181818181818182, formula_charge='Y(CuO2)3', formula_discharge='Y2(CuO2)3', stability_charge=0.6572222728000066, stability_discharge=0.31184234624999796, id_charge=MPID(mp-1372494), id_discharge=MPID(mp-1048799))]",173.118998,695.9121562,720.5629967,2896.554131,4.019848569,mp-1372494,mp-1048799,Monoclinic,8,Monoclinic,4
mp-1041824_Y,Y0-1V(WO4)2,Y0V(WO4)2,Y1V(WO4)2,V(WO4)2,Y,1,0.14213655,0.137047394,"[InsertionVoltagePairDoc(max_delta_volume=0.03496915482780172, average_voltage=2.2733854955555564, capacity_grav=126.51705818478302, capacity_vol=836.93626574887, energy_grav=287.6220450176441, energy_vol=1902.6787672579117, fracA_charge=0.0, fracA_discharge=0.08333333333333333, formula_charge='V(WO4)2', formula_discharge='YV(WO4)2', stability_charge=0.14213655045453777, stability_discharge=0.13704739447916658, id_charge=MPID(mp-1041824), id_discharge=MPID(mp-1047195))]",126.5170582,287.622045,836.9362657,1902.678767,2.273385496,mp-1041824,mp-1047195,Triclinic,2,Triclinic,1
mp-4355_Y,Y0.67-1TiO3,Y0.67TiO3,Y1TiO3,TiO3,Y,1,0.044719157,0.057953293,"[InsertionVoltagePairDoc(max_delta_volume=0.047435617082757675, average_voltage=0.9697321780555532, capacity_grav=145.05238318104432, capacity_vol=755.9288130490108, energy_grav=140.6619634743028, energy_vol=733.0484943329664, fracA_charge=0.14285714285714285, fracA_discharge=0.2, formula_charge='Y2Ti3O9', formula_discharge='YTiO3', stability_charge=0.044719157321427616, stability_discharge=0.05795329274999261, id_charge=MPID(mp-1365383), id_discharge=MPID(mp-4355))]",145.0523832,140.6619635,755.928813,733.0484943,0.969732178,mp-1365383,mp-4355,Orthorhombic,62,Orthorhombic,62
mp-1043118_Y,Y0-1Cu3(MoO3)4,Y0Cu3(MoO3)4,Y1Cu3(MoO3)4,Cu3(MoO3)4,Y,1,0.012036357,0.104674245,"[InsertionVoltagePairDoc(max_delta_volume=0.04913403106301906, average_voltage=2.1310209955555526, capacity_grav=94.00766790807806, capacity_vol=582.8659742898157, energy_grav=200.33231405532828, energy_vol=1242.09962880654, fracA_charge=0.0, fracA_discharge=0.05, formula_charge='Cu3(MoO3)4', formula_discharge='YCu3(MoO3)4', stability_charge=0.012036356541352156, stability_discharge=0.10467424525000446, id_charge=MPID(mp-1043118), id_discharge=MPID(mp-1045838))]",94.00766791,200.3323141,582.8659743,1242.099629,2.131020996,mp-1043118,mp-1045838,Trigonal,148,Cubic,204
mp-1042300_Y,Y0-1Ta(WO4)2,Y0Ta(WO4)2,Y1Ta(WO4)2,Ta(WO4)2,Y,1,0.186893997,0.27750538,"[InsertionVoltagePairDoc(max_delta_volume=0.08470508609724847, average_voltage=1.7979300122222224, capacity_grav=105.03122780231399, capacity_vol=811.7601335022438, energy_grav=188.83879668632943, energy_vol=1459.487906749202, fracA_charge=0.0, fracA_discharge=0.08333333333333333, formula_charge='Ta(WO4)2', formula_discharge='YTa(WO4)2', stability_charge=0.18689399749991864, stability_discharge=0.2775053804166756, id_charge=MPID(mp-1042300), id_discharge=MPID(mp-1047438))]",105.0312278,188.8387967,811.7601335,1459.487907,1.797930012,mp-1042300,mp-1047438,Triclinic,1,Triclinic,1
mp-1388393_Y,Y0-0.5CrO2,Y0CrO2,Y0.5CrO2,CrO2,Y,1,0.191386786,0.1928691,"[InsertionVoltagePairDoc(max_delta_volume=0.23920161116042649, average_voltage=2.4846761438888882, capacity_grav=312.9848381476747, capacity_vol=1468.3571867220464, energy_grav=777.6659607444521, energy_vol=3648.3920725560706, fracA_charge=0.0, fracA_discharge=0.14285714285714285, formula_charge='CrO2', formula_discharge='YCr2O4', stability_charge=0.19138678583331803, stability_discharge=0.19286910011904368, id_charge=MPID(mp-1400837), id_discharge=MPID(mp-1388393))]",312.9848381,777.6659607,1468.357187,3648.392073,2.484676144,mp-1400837,mp-1388393,Cubic,227,Trigonal,166
mp-215_Y,Y0-1Sb,Y0Sb,Y1Sb,Sb,Y,1,0.32835344,0.0,"[InsertionVoltagePairDoc(max_delta_volume=1.1831377855775003, average_voltage=0.9462090022222224, capacity_grav=381.66814144813543, capacity_vol=2224.602000814126, energy_grav=361.13783129965026, energy_vol=2104.9384395318934, fracA_charge=0.0, fracA_discharge=0.5, formula_charge='Sb', formula_discharge='YSb', stability_charge=0.3283534399999999, stability_discharge=0.0, id_charge=MPID(mp-10630), id_discharge=MPID(mp-215))]",381.6681414,361.1378313,2224.602001,2104.93844,0.946209002,mp-10630,mp-215,Cubic,225,Cubic,225
mp-1362272_Y,Y0.33-0.67Cu(WO4)2,Y0.33Cu(WO4)2,Y0.67Cu(WO4)2,Cu(WO4)2,Y,1,0.163121019,0.094662008,"[InsertionVoltagePairDoc(max_delta_volume=0.03691197345148289, average_voltage=4.009528585555546, capacity_grav=43.33361022703545, capacity_vol=279.44572362489345, energy_grav=173.7473489206208, energy_vol=1120.445616985265, fracA_charge=0.029411764705882353, fracA_discharge=0.05714285714285714, formula_charge='YCu3(WO4)6', formula_discharge='Y2Cu3(WO4)6', stability_charge=0.16312101871849016, stability_discharge=0.09466200807143288, id_charge=MPID(mp-1814603), id_discharge=MPID(mp-1362272))]",43.33361023,173.7473489,279.4457236,1120.445617,4.009528586,mp-1814603,mp-1362272,Triclinic,2,Triclinic,2
mp-1042205_Y,Y0-1Co(WO4)2,Y0Co(WO4)2,Y1Co(WO4)2,Co(WO4)2,Y,1,0.196585995,0.031783509,"[InsertionVoltagePairDoc(max_delta_volume=0.12088740950365517, average_voltage=3.4804738705555587, capacity_grav=124.94586415269126, capacity_vol=877.7190009536984, energy_grav=434.87081541742634, energy_vol=3054.8780485094767, fracA_charge=0.0, fracA_discharge=0.08333333333333333, formula_charge='Co(WO4)2', formula_discharge='YCo(WO4)2', stability_charge=0.19658599454545644, stability_discharge=0.031783509479167193, id_charge=MPID(mp-1047617), id_discharge=MPID(mp-1042205))]",124.9458642,434.8708154,877.719001,3054.878049,3.480473871,mp-1047617,mp-1042205,Monoclinic,13,Monoclinic,3
mp-1048546_Y,Y0-1V3Se2ClO8,Y0V3Se2ClO8,Y1V3Se2ClO8,V3Se2ClO8,Y,1,0.189690905,0.377006257,"[InsertionVoltagePairDoc(max_delta_volume=0.11726516544761578, average_voltage=1.808806075555559, capacity_grav=142.789292275911, capacity_vol=565.6075341819266, energy_grav=258.2781393929463, energy_vol=1023.0743442082673, fracA_charge=0.0, fracA_discharge=0.06666666666666667, formula_charge='V3Se2ClO8', formula_discharge='YV3Se2ClO8', stability_charge=0.18969090514813036, stability_discharge=0.37700625748809813, id_charge=MPID(mp-1048546), id_discharge=MPID(mp-1048592))]",142.7892923,258.2781394,565.6075342,1023.074344,1.808806076,mp-1048546,mp-1048592,Triclinic,2,Monoclinic,11
mp-1331382_Y,Y0.33-0.67VO3,Y0.33VO3,Y0.67VO3,VO3,Y,1,0.126824518,0.094527916,"[InsertionVoltagePairDoc(max_delta_volume=0.00591914301024099, average_voltage=2.799240672222221, capacity_grav=169.40418412815112, capacity_vol=808.5784110806126, energy_grav=474.20308225614264, energy_vol=2263.4055749776694, fracA_charge=0.07692307692307693, fracA_discharge=0.14285714285714285, formula_charge='YV3O9', formula_discharge='Y2V3O9', stability_charge=0.12682451826923113, stability_discharge=0.09452791575894537, id_charge=MPID(mp-1350084), id_discharge=MPID(mp-1331382))]",169.4041841,474.2030823,808.5784111,2263.405575,2.799240672,mp-1350084,mp-1331382,Monoclinic,7,Orthorhombic,19
mp-17916_Y,Y2.33-3CuGeSe7,Y2.33CuGeSe7,Y3CuGeSe7,CuGeSe7,Y,1,0.130168762,0.013359731,"[InsertionVoltagePairDoc(max_delta_volume=0.022201210653100434, average_voltage=2.2704586822222237, capacity_grav=56.092131980974905, capacity_vol=312.4112345308499, energy_grav=127.35486806055933, energy_vol=709.3167998643315, fracA_charge=0.20588235294117646, fracA_discharge=0.25, formula_charge='Y7Cu3(GeSe7)3', formula_discharge='Y3CuGeSe7', stability_charge=0.1301687616911753, stability_discharge=0.01335973062499729, id_charge=MPID(mp-1334645), id_discharge=MPID(mp-17916))]",56.09213198,127.3548681,312.4112345,709.3167999,2.270458682,mp-1334645,mp-17916,Triclinic,1,Hexagonal,173
mp-2164_Y,Y0-0.5Mo3S4,Y0Mo3S4,Y0.5Mo3S4,Mo3S4,Y,1,0.064810571,0.011584893,"[InsertionVoltagePairDoc(max_delta_volume=0.00658396314564369, average_voltage=1.323390058888888, capacity_grav=87.29500006551288, capacity_vol=484.8198945914614, energy_grav=115.52533527740458, energy_vol=641.6058288538985, fracA_charge=0.0, fracA_discharge=0.06666666666666667, formula_charge='Mo3S4', formula_discharge='Y(Mo3S4)2', stability_charge=0.06481057071428875, stability_discharge=0.011584892666663293, id_charge=MPID(mp-2164), id_discharge=MPID(mp-1104078))]",87.29500007,115.5253353,484.8198946,641.6058289,1.323390059,mp-2164,mp-1104078,Trigonal,148,Trigonal,148
mp-1043077_Y,Y0-1Cu3(WO3)4,Y0Cu3(WO3)4,Y1Cu3(WO3)4,Cu3(WO3)4,Y,1,0.161963175,0.2075069,"[InsertionVoltagePairDoc(max_delta_volume=0.06557026633773133, average_voltage=1.8068448555555607, capacity_grav=66.62081913649497, capacity_vol=567.9040826736785, energy_grav=120.37348432967339, energy_vol=1026.114570227936, fracA_charge=0.0, fracA_discharge=0.05, formula_charge='Cu3(WO3)4', formula_discharge='YCu3(WO3)4', stability_charge=0.16196317526315873, stability_discharge=0.20750690012977557, id_charge=MPID(mp-1043077), id_discharge=MPID(mp-1045900))]",66.62081914,120.3734843,567.9040827,1026.11457,1.806844856,mp-1043077,mp-1045900,Cubic,204,Triclinic,2
mp-9960_Y,Y0-3TlC,Y0TlC,Y3TlC,TlC,Y,1,2.374777078,0.0,"[InsertionVoltagePairDoc(max_delta_volume=2.1908441646823213, average_voltage=0.7997826611111114, capacity_grav=499.2911684853633, capacity_vol=3339.1029303299974, energy_grav=399.3244194005001, energy_vol=2670.5566273432355, fracA_charge=0.0, fracA_discharge=0.6, formula_charge='TlC', formula_discharge='Y3TlC', stability_charge=2.374777078333334, stability_discharge=0.0, id_charge=MPID(mp-1058887), id_discharge=MPID(mp-9960))]",499.2911685,399.3244194,3339.10293,2670.556627,0.799782661,mp-1058887,mp-9960,Tetragonal,123,Cubic,221
mp-753640_Y,Y0-1BiRu2O7,Y0BiRu2O7,Y1BiRu2O7,BiRu2O7,Y,1,0.065562829,0.016154944,"[InsertionVoltagePairDoc(max_delta_volume=0.028809972850466492, average_voltage=3.0583248288888876, capacity_grav=131.37507616938257, capacity_vol=970.771863148838, energy_grav=401.78765734599153, energy_vol=2968.9356922548163, fracA_charge=0.0, fracA_discharge=0.09090909090909091, formula_charge='BiRu2O7', formula_discharge='YBiRu2O7', stability_charge=0.06556282924999568, stability_discharge=0.016154944034090235, id_charge=MPID(mp-753640), id_discharge=MPID(mp-1215989))]",131.3750762,401.7876573,970.7718631,2968.935692,3.058324829,mp-753640,mp-1215989,Orthorhombic,24,Orthorhombic,74
mp-1042691_Y,Y0-1Cu3(SbO3)4,Y0Cu3(SbO3)4,Y1Cu3(SbO3)4,Cu3(SbO3)4,Y,1,0.02372463,0.175079807,"[InsertionVoltagePairDoc(max_delta_volume=0.09113753863454477, average_voltage=1.6190905355555552, capacity_grav=83.87899229142675, capacity_vol=536.1851126276396, energy_grav=135.8076825509864, energy_vol=868.1322411612006, fracA_charge=0.0, fracA_discharge=0.05, formula_charge='Cu3(SbO3)4', formula_discharge='YCu3(SbO3)4', stability_charge=0.023724630307020433, stability_discharge=0.175079806645825, id_charge=MPID(mp-1042691), id_discharge=MPID(mp-1045602))]",83.87899229,135.8076826,536.1851126,868.1322412,1.619090536,mp-1042691,mp-1045602,Cubic,204,Cubic,204
mp-1045354_Y,Y0-0.5VS2,Y0VS2,Y0.5VS2,VS2,Y,1,0.088185898,0.260478072,"[InsertionVoltagePairDoc(max_delta_volume=0.4493921651029069, average_voltage=1.065731227222223, capacity_grav=252.01295486911073, capacity_vol=893.8938314738286, energy_grav=268.5780756685561, energy_vol=952.6505700229784, fracA_charge=0.0, fracA_discharge=0.14285714285714285, formula_charge='VS2', formula_discharge='Y(VS2)2', stability_charge=0.08818589750000072, stability_discharge=0.2604780723660749, id_charge=MPID(mp-1405126), id_discharge=MPID(mp-1045354))]",252.0129549,268.5780757,893.8938315,952.65057,1.065731227,mp-1405126,mp-1045354,Cubic,227,Tetragonal,141
mp-1044615_Y,Y0-4Cr13Si2(SbO14)2,Y0Cr13Si2(SbO14)2,Y4Cr13Si2(SbO14)2,Cr13Si2(SbO14)2,Y,1,0.395948873,0.27235276,"[InsertionVoltagePairDoc(max_delta_volume=0.16835493282482328, average_voltage=2.277785748888886, capacity_grav=180.76062054365062, capacity_vol=836.9477763251866, energy_grav=411.733965434639, energy_vol=1906.3877174777533, fracA_charge=0.0, fracA_discharge=0.08163265306122448, formula_charge='Cr13Si2(SbO14)2', formula_discharge='Y4Cr13Si2(SbO14)2', stability_charge=0.3959488726111111, stability_discharge=0.27235276020408605, id_charge=MPID(mp-1044615), id_discharge=MPID(mp-1044807))]",180.7606205,411.7339654,836.9477763,1906.387717,2.277785749,mp-1044615,mp-1044807,Monoclinic,12,Monoclinic,12
mp-1178760_Y,Y0-2W2O7,Y0W2O7,Y2W2O7,W2O7,Y,1,0.299127993,0.028461251,"[InsertionVoltagePairDoc(max_delta_volume=0.023330206349665872, average_voltage=2.923280783055555, capacity_grav=244.5809036250626, capacity_vol=1854.8041943508722, energy_grav=714.9786554695082, energy_vol=5422.113457676745, fracA_charge=0.0, fracA_discharge=0.18181818181818182, formula_charge='W2O7', formula_discharge='Y2W2O7', stability_charge=0.2991279927777768, stability_discharge=0.028461250909092684, id_charge=MPID(mp-1178760), id_discharge=MPID(mp-1323899))]",244.5809036,714.9786555,1854.804194,5422.113458,2.923280783,mp-1178760,mp-1323899,Cubic,227,Monoclinic,12
mp-1401382_Y,Y0-0.5SnO2,Y0SnO2,Y0.5SnO2,SnO2,Y,1,0.19147106,0.36236783,"[InsertionVoltagePairDoc(max_delta_volume=0.2653792036804026, average_voltage=1.3900530988888873, capacity_grav=205.99439627850103, capacity_vol=1139.9697100119374, energy_grav=286.3431489006758, energy_vol=1584.6184280415598, fracA_charge=0.0, fracA_discharge=0.14285714285714285, formula_charge='SnO2', formula_discharge='Y(SnO2)2', stability_charge=0.19147105999999425, stability_discharge=0.36236783035714915, id_charge=MPID(mp-1401382), id_discharge=MPID(mp-1412720))]",205.9943963,286.3431489,1139.96971,1584.618428,1.390053099,mp-1401382,mp-1412720,Cubic,227,Trigonal,166
mp-1041585_Y,Y0-1Re(WO4)2,Y0Re(WO4)2,Y1Re(WO4)2,Re(WO4)2,Y,1,0.193665632,0.15053764,"[InsertionVoltagePairDoc(max_delta_volume=0.10053084963946435, average_voltage=2.1920745372222235, capacity_grav=104.31459521990732, capacity_vol=872.581628614891, energy_grav=228.6653680422019, energy_vol=1912.7639697346012, fracA_charge=0.0, fracA_discharge=0.08333333333333333, formula_charge='Re(WO4)2', formula_discharge='YRe(WO4)2', stability_charge=0.1936656315384564, stability_discharge=0.15053763961805622, id_charge=MPID(mp-1041585), id_discharge=MPID(mp-1043439))]",104.3145952,228.665368,872.5816286,1912.76397,2.192074537,mp-1041585,mp-1043439,Monoclinic,13,Monoclinic,13
mp-1143876_Y,Y0-0.67VSiO4,Y0VSiO4,Y0.67VSiO4,VSiO4,Y,1,0.41322929,0.194651885,"[InsertionVoltagePairDoc(max_delta_volume=0.37208446392073835, average_voltage=2.50017100388889, capacity_grav=264.97401383322443, capacity_vol=1104.8643521213523, energy_grav=662.4803461698814, energy_vol=2762.3498164042894, fracA_charge=0.0, fracA_discharge=0.1, formula_charge='VSiO4', formula_discharge='Y2V3(SiO4)3', stability_charge=0.4132292897222225, stability_discharge=0.19465188461553318, id_charge=MPID(mp-1143876), id_discharge=MPID(mp-1157332))]",264.9740138,662.4803462,1104.864352,2762.349816,2.500171004,mp-1143876,mp-1157332,Cubic,230,Cubic,230
mp-504097_Y,Y0-0.5CoO2,Y0CoO2,Y0.5CoO2,CoO2,Y,1,0.057328405,0.257084345,"[InsertionVoltagePairDoc(max_delta_volume=0.2849403519967937, average_voltage=2.608366393888889, capacity_grav=296.9475604671912, capacity_vol=1636.5436132861569, energy_grav=774.5480374699102, energy_vol=4268.705363029105, fracA_charge=0.0, fracA_discharge=0.14285714285714285, formula_charge='CoO2', formula_discharge='Y(CoO2)2', stability_charge=0.057328404999999805, stability_discharge=0.2570843447321529, id_charge=MPID(mp-1278937), id_discharge=MPID(mp-1392045))]",296.9475605,774.5480375,1636.543613,4268.705363,2.608366394,mp-1278937,mp-1392045,Tetragonal,141,Trigonal,166
mp-1042176_Y,Y0-1V(WO4)2,Y0V(WO4)2,Y1V(WO4)2,V(WO4)2,Y,1,0.110051021,0.036497823,"[InsertionVoltagePairDoc(max_delta_volume=0.10027752554150249, average_voltage=2.5579368405555583, capacity_grav=126.51705818478302, capacity_vol=890.3767579126355, energy_grav=323.62264408956764, energy_vol=2277.527511039148, fracA_charge=0.0, fracA_discharge=0.08333333333333333, formula_charge='V(WO4)2', formula_discharge='YV(WO4)2', stability_charge=0.11005102136362943, stability_discharge=0.036497823229165505, id_charge=MPID(mp-1047717), id_discharge=MPID(mp-1042176))]",126.5170582,323.6226441,890.3767579,2277.527511,2.557936841,mp-1047717,mp-1042176,Monoclinic,13,Monoclinic,13
mp-1041486_Y,Y0-1Ti(WO4)2,Y0Ti(WO4)2,Y1Ti(WO4)2,Ti(WO4)2,Y,1,0.110271533,0.067201607,"[InsertionVoltagePairDoc(max_delta_volume=0.10219111755365407, average_voltage=2.2945794972222235, capacity_grav=127.1320916177885, capacity_vol=882.9287515448996, energy_grav=291.7146908651548, energy_vol=2025.9502108029412, fracA_charge=0.0, fracA_discharge=0.08333333333333333, formula_charge='Ti(WO4)2', formula_discharge='YTi(WO4)2', stability_charge=0.1102715325000041, stability_discharge=0.06720160677083342, id_charge=MPID(mp-1041486), id_discharge=MPID(mp-1042631))]",127.1320916,291.7146909,882.9287515,2025.950211,2.294579497,mp-1041486,mp-1042631,Monoclinic,13,Triclinic,2
mp-715584_Y,Y0-1MoO3,Y0MoO3,Y1MoO3,MoO3,Y,1,0.002625822,0.018839893,"[InsertionVoltagePairDoc(max_delta_volume=0.15464505677205498, average_voltage=2.265677053888889, capacity_grav=345.31457186083, capacity_vol=2049.871182741402, energy_grav=782.3713018385483, energy_vol=4644.346102165273, fracA_charge=0.0, fracA_discharge=0.2, formula_charge='MoO3', formula_discharge='YMoO3', stability_charge=0.002625821562499908, stability_discharge=0.018839892843752537, id_charge=MPID(mp-715584), id_discharge=MPID(mp-1379411))]",345.3145719,782.3713018,2049.871183,4644.346102,2.265677054,mp-715584,mp-1379411,Monoclinic,7,Orthorhombic,62
mp-18770_Y,Y0-1CrO3,Y0CrO3,Y1CrO3,CrO3,Y,1,0.402243071,0.303307565,"[InsertionVoltagePairDoc(max_delta_volume=0.16107499506799128, average_voltage=3.286870615555557, capacity_grav=425.6452069312368, capacity_vol=2332.5712725127587, energy_grav=1399.040723314347, energy_vol=7666.859974311221, fracA_charge=0.0, fracA_discharge=0.2, formula_charge='CrO3', formula_discharge='YCrO3', stability_charge=0.4022430707500009, stability_discharge=0.30330756549999904, id_charge=MPID(mp-1429856), id_discharge=MPID(mp-18770))]",425.6452069,1399.040723,2332.571273,7666.859974,3.286870616,mp-1429856,mp-18770,Cubic,221,Cubic,221
mp-623511_Y,Y0-3Sn,Y0Sn,Y3Sn,Sn,Y,1,0.054256835,0.278200299,"[InsertionVoltagePairDoc(max_delta_volume=3.08131728918542, average_voltage=0.11054851666666643, capacity_grav=625.8331307875502, capacity_vol=3520.242486015025, energy_grav=69.18492428941953, energy_vol=389.15758513593926, fracA_charge=0.0, fracA_discharge=0.75, formula_charge='Sn', formula_discharge='Y3Sn', stability_charge=0.05425683499999989, stability_discharge=0.27820029861111184, id_charge=MPID(mp-1022725), id_discharge=MPID(mp-1094256))]",625.8331308,69.18492429,3520.242486,389.1575851,0.110548517,mp-1022725,mp-1094256,Cubic,225,Cubic,225
mp-1019_Y,Y0.47-0.5Ni,Y0.47Ni,Y0.5Ni,Ni,Y,1,0.0,0.005393704,"[InsertionVoltagePairDoc(max_delta_volume=0.007802395057717737, average_voltage=0.06670785888887358, capacity_grav=24.359945517960675, capacity_vol=180.7431153320698, energy_grav=1.6249998081527692, energy_vol=12.056986232707116, fracA_charge=0.3191489361702128, fracA_discharge=0.3333333333333333, formula_charge='Y15Ni32', formula_discharge='YNi2', stability_charge=0.0, stability_discharge=0.005393703529412264, id_charge=MPID(mp-1200338), id_discharge=MPID(mp-1019))]",24.35994552,1.624999808,180.7431153,12.05698623,0.066707859,mp-1200338,mp-1019,Cubic,216,Cubic,227
mp-19342_Y,Y0-1WO3,Y0WO3,Y1WO3,WO3,Y,1,0.000278301,0.80339139,"[InsertionVoltagePairDoc(max_delta_volume=0.19898555059010503, average_voltage=0.6790425863888888, capacity_grav=250.68101321315757, capacity_vol=1932.3869357459303, energy_grav=170.22308357084972, energy_vol=1312.173022753016, fracA_charge=0.0, fracA_discharge=0.2, formula_charge='WO3', formula_discharge='YWO3', stability_charge=0.00027830062500022734, stability_discharge=0.8033913902500096, id_charge=MPID(mp-19342), id_discharge=MPID(mp-1402304))]",250.6810132,170.2230836,1932.386936,1312.173023,0.679042586,mp-19342,mp-1402304,Orthorhombic,60,Cubic,221
mp-1041988_Y,Y0-0.5CoO2,Y0CoO2,Y0.5CoO2,CoO2,Y,1,0.25381203,0.180715994,"[InsertionVoltagePairDoc(max_delta_volume=0.39310257407024385, average_voltage=3.179526462222223, capacity_grav=296.9475604671912, capacity_vol=1539.1494553465475, energy_grav=944.1526263977679, energy_vol=4893.7664225892695, fracA_charge=0.0, fracA_discharge=0.14285714285714285, formula_charge='CoO2', formula_discharge='Y(CoO2)2', stability_charge=0.25381203000000063, stability_discharge=0.1807159940178673, id_charge=MPID(mp-1041988), id_discharge=MPID(mp-1045482))]",296.9475605,944.1526264,1539.149455,4893.766423,3.179526462,mp-1041988,mp-1045482,Orthorhombic,74,Orthorhombic,74
mp-1045396_Y,Y0-0.5CoS2,Y0CoS2,Y0.5CoS2,CoS2,Y,1,0.098499989,0.197526494,"[InsertionVoltagePairDoc(max_delta_volume=0.2599206754646315, average_voltage=1.4173262822222201, capacity_grav=239.99016762115693, capacity_vol=1050.6111437250888, energy_grav=340.1443720443818, energy_vol=1489.0587863971148, fracA_charge=0.0, fracA_discharge=0.14285714285714285, formula_charge='CoS2', formula_discharge='Y(CoS2)2', stability_charge=0.09849998916666713, stability_discharge=0.19752649431547376, id_charge=MPID(mp-1390701), id_discharge=MPID(mp-1045429))]",239.9901676,340.144372,1050.611144,1489.058786,1.417326282,mp-1390701,mp-1045429,Cubic,227,Orthorhombic,74
mp-9027_Y,Y0-0.5TiS2,Y0TiS2,Y0.5TiS2,TiS2,Y,1,0.020232006,0.088362672,"[InsertionVoltagePairDoc(max_delta_volume=0.1602785729826426, average_voltage=1.1669351255555542, capacity_grav=256.9654265928593, capacity_vol=972.4619056169862, energy_grav=299.8619823445748, energy_vol=1134.7999559291513, fracA_charge=0.0, fracA_discharge=0.14285714285714285, formula_charge='TiS2', formula_discharge='Y(TiS2)2', stability_charge=0.020232005833332956, stability_discharge=0.0883626721428552, id_charge=MPID(mp-9027), id_discharge=MPID(mp-1045465))]",256.9654266,299.8619823,972.4619056,1134.799956,1.166935126,mp-9027,mp-1045465,Cubic,227,Orthorhombic,74
mp-1045593_Y,Y0-1Ti4(CuO4)3,Y0Ti4(CuO4)3,Y1Ti4(CuO4)3,Ti4(CuO4)3,Y,1,0.058274807,0.056163692,"[InsertionVoltagePairDoc(max_delta_volume=0.029022660095659347, average_voltage=2.9521737422222167, capacity_grav=121.27281978503723, capacity_vol=640.6966516894324, energy_grav=358.0184342146338, energy_vol=1891.4478318472359, fracA_charge=0.0, fracA_discharge=0.05, formula_charge='Ti4(CuO4)3', formula_discharge='YTi4(CuO4)3', stability_charge=0.05827480664473139, stability_discharge=0.05616369212499883, id_charge=MPID(mp-1345714), id_discharge=MPID(mp-1045593))]",121.2728198,358.0184342,640.6966517,1891.447832,2.952173742,mp-1345714,mp-1045593,Cubic,204,Cubic,204
mp-567597_Y,Y0-3Bi,Y0Bi,Y3Bi,Bi,Y,1,0.04954518,0.148718935,"[InsertionVoltagePairDoc(max_delta_volume=2.325124616631372, average_voltage=0.1547191400000001, capacity_grav=507.07246122938943, capacity_vol=3420.2398906429617, energy_grav=78.45381511909451, energy_vol=529.1765744739733, fracA_charge=0.0, fracA_discharge=0.75, formula_charge='Bi', formula_discharge='Y3Bi', stability_charge=0.049545179999999966, stability_discharge=0.14871893506944556, id_charge=MPID(mp-567597), id_discharge=MPID(mp-1187735))]",507.0724612,78.45381512,3420.239891,529.1765745,0.15471914,mp-567597,mp-1187735,Cubic,221,Cubic,221
