battery_id,battery_formula,framework_formula,working_ion,num_steps,stability_charge,stability_discharge,adj_pairs,capacity_grav,energy_grav,capacity_vol,energy_vol,average_voltage,formula_charge,formula_discharge,id_charge,id_discharge,charge_crystal_system,charge_space_group_number,charge_energy_per_atom,charge_formation_energy_per_atom,charge_band_gap,charge_efermi,discharge_crystal_system,discharge_space_group_number,discharge_energy_per_atom,discharge_formation_energy_per_atom,discharge_band_gap,discharge_efermi,charge_H,charge_Li,charge_Na,charge_K,charge_Rb,charge_Cs,charge_Fr,charge_Be,charge_Mg,charge_Ca,charge_Sr,charge_Ba,charge_Ra,charge_Sc,charge_Y,charge_La-Lu,charge_Ac-Lr,charge_La,charge_Ac,charge_Ti,charge_Zr,charge_Hf,charge_Rf,charge_Ce,charge_Th,charge_V,charge_Nb,charge_Ta,charge_Db,charge_Pr,charge_Pa,charge_Cr,charge_Mo,charge_W,charge_Sg,charge_Nd,charge_U,charge_Mn,charge_Tc,charge_Re,charge_Bh,charge_Pm,charge_Np,charge_Fe,charge_Ru,charge_Os,charge_Hs,charge_Sm,charge_Pu,charge_Co,charge_Rh,charge_Ir,charge_Mt,charge_Eu,charge_Am,charge_Ni,charge_Pd,charge_Pt,charge_Ds,charge_Gd,charge_Cm,charge_Cu,charge_Ag,charge_Au,charge_Rg,charge_Tb,charge_Bk,charge_Zn,charge_Cd,charge_Hg,charge_Cn,charge_Dy,charge_Cf,charge_B,charge_Al,charge_Ga,charge_In,charge_Tl,charge_Nh,charge_Ho,charge_Es,charge_C,charge_Si,charge_Ge,charge_Sn,charge_Pb,charge_Fl,charge_Er,charge_Fm,charge_N,charge_P,charge_As,charge_Sb,charge_Bi,charge_Mc,charge_Tm,charge_Md,charge_O,charge_S,charge_Se,charge_Te,charge_Po,charge_Lv,charge_Yb,charge_No,charge_F,charge_Cl,charge_Br,charge_I,charge_At,charge_Ts,charge_Lu,charge_Lr,charge_He,charge_Ne,charge_Ar,charge_Kr,charge_Xe,charge_Rn,charge_Og,discharge_H,discharge_Li,discharge_Na,discharge_K,discharge_Rb,discharge_Cs,discharge_Fr,discharge_Be,discharge_Mg,discharge_Ca,discharge_Sr,discharge_Ba,discharge_Ra,discharge_Sc,discharge_Y,discharge_La-Lu,discharge_Ac-Lr,discharge_La,discharge_Ac,discharge_Ti,discharge_Zr,discharge_Hf,discharge_Rf,discharge_Ce,discharge_Th,discharge_V,discharge_Nb,discharge_Ta,discharge_Db,discharge_Pr,discharge_Pa,discharge_Cr,discharge_Mo,discharge_W,discharge_Sg,discharge_Nd,discharge_U,discharge_Mn,discharge_Tc,discharge_Re,discharge_Bh,discharge_Pm,discharge_Np,discharge_Fe,discharge_Ru,discharge_Os,discharge_Hs,discharge_Sm,discharge_Pu,discharge_Co,discharge_Rh,discharge_Ir,discharge_Mt,discharge_Eu,discharge_Am,discharge_Ni,discharge_Pd,discharge_Pt,discharge_Ds,discharge_Gd,discharge_Cm,discharge_Cu,discharge_Ag,discharge_Au,discharge_Rg,discharge_Tb,discharge_Bk,discharge_Zn,discharge_Cd,discharge_Hg,discharge_Cn,discharge_Dy,discharge_Cf,discharge_B,discharge_Al,discharge_Ga,discharge_In,discharge_Tl,discharge_Nh,discharge_Ho,discharge_Es,discharge_C,discharge_Si,discharge_Ge,discharge_Sn,discharge_Pb,discharge_Fl,discharge_Er,discharge_Fm,discharge_N,discharge_P,discharge_As,discharge_Sb,discharge_Bi,discharge_Mc,discharge_Tm,discharge_Md,discharge_O,discharge_S,discharge_Se,discharge_Te,discharge_Po,discharge_Lv,discharge_Yb,discharge_No,discharge_F,discharge_Cl,discharge_Br,discharge_I,discharge_At,discharge_Ts,discharge_Lu,discharge_Lr,discharge_He,discharge_Ne,discharge_Ar,discharge_Kr,discharge_Xe,discharge_Rn,discharge_Og
mp-1043180_Mg,Mg0-1V4(CuO4)3,V4(CuO4)3,Mg,1,0.069858535,0.102910896,"[InsertionVoltagePairDoc(max_delta_volume=0.03208415800305464, average_voltage=2.2216902199999895, capacity_grav=87.77272687050828, capacity_vol=446.09527194521286, energy_grav=195.00380887093854, energy_vol=991.0855028689151, fracA_charge=0.0, fracA_discharge=0.05, formula_charge='V4(CuO4)3', formula_discharge='MgV4(CuO4)3', stability_charge=0.06985853499999273, stability_discharge=0.10291089625000094, id_charge=MPID(mp-1367462), id_discharge=MPID(mp-1043180))]",87.77272687,195.0038089,446.0952719,991.0855029,2.22169022,V4(CuO4)3,MgV4(CuO4)3,mp-1367462,mp-1043180,Cubic,204,-7.545328882,-1.860656443,0.0,4.04492635,Cubic,204,-7.470245463,-1.989792643,0.0,4.92906153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-26270_Mg,Mg0-1Fe(PO3)4,Fe(PO3)4,Mg,1,0.070405332,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.024290383739246968, average_voltage=4.194604357500002, capacity_grav=135.34807989040428, capacity_vol=395.8328357330389, energy_grav=567.7316456875482, energy_vol=1660.3621376073875, fracA_charge=0.0, fracA_discharge=0.05555555555555555, formula_charge='Fe(PO3)4', formula_discharge='MgFe(PO3)4', stability_charge=0.07040533196079402, stability_discharge=0.0, id_charge=MPID(mp-26270), id_discharge=MPID(mp-1045790))]",135.3480799,567.7316457,395.8328357,1660.362138,4.194604358,Fe(PO3)4,MgFe(PO3)4,mp-26270,mp-1045790,Monoclinic,15,-7.592320629,-2.327688245,0.0,0.4677726,Monoclinic,15,-7.725496637,-2.664439382,5.1154,2.07961028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-1043944_Mg,Mg0-1LaFeMoO6,LaFeMoO6,Mg,1,0.120356491,0.095283301,"[InsertionVoltagePairDoc(max_delta_volume=0.0009262450194811311, average_voltage=1.933988097499996, capacity_grav=130.42341273253842, capacity_vol=740.8991043652786, energy_grav=252.2373278600587, energy_vol=1432.890049290856, fracA_charge=0.0, fracA_discharge=0.1, formula_charge='LaFeMoO6', formula_discharge='LaMgFeMoO6', stability_charge=0.12035649060184639, stability_discharge=0.09528330075000824, id_charge=MPID(mp-1043944), id_discharge=MPID(mp-1044001))]",130.4234127,252.2373279,740.8991044,1432.890049,1.933988097,LaFeMoO6,LaMgFeMoO6,mp-1043944,mp-1044001,Monoclinic,7,-8.394943166,-2.401673764,1.3935,3.26926811,Monoclinic,7,-8.102274474,-2.548304007,1.2387,5.80527321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-1043159_Mg,Mg0-1Cr2O5,Cr2O5,Mg,1,0.108358113,1.724165253,"[InsertionVoltagePairDoc(max_delta_volume=0.12173840636199884, average_voltage=2.7150237975, capacity_grav=257.3425582216297, capacity_vol=849.7814001327333, energy_grav=698.6911696812539, energy_vol=2307.1767240332406, fracA_charge=0.0, fracA_discharge=0.125, formula_charge='Cr2O5', formula_discharge='MgCr2O5', stability_charge=0.10835811300000042, stability_discharge=1.7241652531250011, id_charge=MPID(mp-1043300), id_discharge=MPID(mp-1043159))]",257.3425582,698.6911697,849.7814001,2307.176724,2.715023798,Cr2O5,MgCr2O5,mp-1043300,mp-1043159,Orthorhombic,63,-7.963772239,-1.671500815,0.6394,-0.55244153,Orthorhombic,63,-7.847091664,-2.141319163,0.0,2.04914773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-1840_Mg,Mg0-0.12TiO2,TiO2,Mg,1,0.020198567,0.058739929,"[InsertionVoltagePairDoc(max_delta_volume=0.03957182308648877, average_voltage=0.5101437399999941, capacity_grav=80.82090547993926, capacity_vol=323.29882088055393, energy_grav=41.23027899172223, energy_vol=164.92886962159395, fracA_charge=0.0, fracA_discharge=0.04, formula_charge='TiO2', formula_discharge='MgTi8O16', stability_charge=0.020198566666666196, stability_discharge=0.058739929400013935, id_charge=MPID(mp-1840), id_discharge=MPID(mp-1233617))]",80.82090548,41.23027899,323.2988209,164.9288696,0.51014374,TiO2,MgTi8O16,mp-1840,mp-1233617,Orthorhombic,61,-9.411902114,-3.481430772,2.2862,2.71271396,Triclinic,1,-9.140248731,-3.38298504,0.0,5.38916196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-1195165_Mg,Mg0-0.25CdCuAsHO5,CdCuAsHO5,Mg,1,0.04188744,0.096992226,"[InsertionVoltagePairDoc(max_delta_volume=0.0991614349325165, average_voltage=1.3662293449999983, capacity_grav=39.65187862343607, capacity_vol=194.31970395685454, energy_grav=54.173560159716494, energy_vol=265.485281857567, fracA_charge=0.0, fracA_discharge=0.02702702702702703, formula_charge='CdCuAsHO5', formula_discharge='MgCd4Cu4As4(HO5)4', stability_charge=0.04188744025462743, stability_discharge=0.0969922256362592, id_charge=MPID(mp-1195165), id_discharge=MPID(mp-1234648))]",39.65187862,54.17356016,194.319704,265.4852819,1.366229345,CdCuAsHO5,MgCd4Cu4As4(HO5)4,mp-1195165,mp-1234648,Orthorhombic,62,-5.61120605,-1.409678727,0.0,2.73378611,Monoclinic,6,-5.576652879,-1.445429537,0.0,2.82092663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-1043844_Mg,Mg0-1LaVFeO6,LaVFeO6,Mg,1,0.248348396,0.119786845,"[InsertionVoltagePairDoc(max_delta_volume=0.018795692241895257, average_voltage=2.9196553674999963, capacity_grav=146.45883418797388, capacity_vol=780.9379001838294, energy_grav=427.6093213547099, energy_vol=2280.0695319558936, fracA_charge=0.0, fracA_discharge=0.1, formula_charge='LaVFeO6', formula_discharge='LaMgVFeO6', stability_charge=0.24834839583333057, stability_discharge=0.11978684450000188, id_charge=MPID(mp-1043966), id_discharge=MPID(mp-1043844))]",146.4588342,427.6093214,780.9379002,2280.069532,2.919655367,LaVFeO6,LaMgVFeO6,mp-1043966,mp-1043844,Monoclinic,7,-8.173070898,-2.375550047,0.0,3.01388212,Monoclinic,7,-8.099722887,-2.721926116,1.0225,5.3832704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-1041000_Mg,Mg0-0.5NiO2,NiO2,Mg,1,0.207266228,0.033654432,"[InsertionVoltagePairDoc(max_delta_volume=0.13871179811106726, average_voltage=3.5709587341666706, capacity_grav=260.60148112021227, capacity_vol=1232.4004573005564, energy_grav=930.5971351429927, energy_vol=4400.851176988421, fracA_charge=0.0, fracA_discharge=0.14285714285714285, formula_charge='NiO2', formula_discharge='Mg(NiO2)2', stability_charge=0.20726622777777592, stability_discharge=0.03365443174603033, id_charge=MPID(mp-1354141), id_discharge=MPID(mp-1041000))]",260.6014811,930.5971351,1232.400457,4400.851177,3.570958734,NiO2,Mg(NiO2)2,mp-1354141,mp-1041000,Trigonal,156,-5.832225612,-0.606872715,0.0,2.28984549,Trigonal,156,-6.247935884,-1.540450537,0.0,3.64396668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-504314_Mg,Mg0-0.25CrPO4,CrPO4,Mg,1,0.122918781,0.565856169,"[InsertionVoltagePairDoc(max_delta_volume=0.012076162982062488, average_voltage=1.7695454400000061, capacity_grav=87.56152342072012, capacity_vol=270.80936891307476, energy_grav=154.94409448858903, energy_vol=479.20948386941086, fracA_charge=0.0, fracA_discharge=0.04, formula_charge='CrPO4', formula_discharge='MgCr4(PO4)4', stability_charge=0.1229187808333343, stability_discharge=0.5658561688080042, id_charge=MPID(mp-504314), id_discharge=MPID(mp-1233391))]",87.56152342,154.9440945,270.8093689,479.2094839,1.76954544,CrPO4,MgCr4(PO4)4,mp-504314,mp-1233391,Triclinic,2,-8.283314436,-2.473615436,1.201,1.26923629,Triclinic,1,-8.157556696,-2.516234454,0.7651,2.48078783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-774917_Mg,Mg0-1VCr2Fe3(PO4)6,VCr2Fe3(PO4)6,Mg,1,0.063525845,0.392275665,"[InsertionVoltagePairDoc(max_delta_volume=0.014860202288203839, average_voltage=2.079086285000007, capacity_grav=58.480092533269215, capacity_vol=194.19809413274731, energy_grav=121.58515833145134, energy_vol=403.75459408453526, fracA_charge=0.0, fracA_discharge=0.02702702702702703, formula_charge='VCr2Fe3(PO4)6', formula_discharge='MgVCr2Fe3(PO4)6', stability_charge=0.06352584472222311, stability_discharge=0.3922756647972676, id_charge=MPID(mp-774917), id_discharge=MPID(mp-1234917))]",58.48009253,121.5851583,194.1980941,403.7545941,2.079086285,VCr2Fe3(PO4)6,MgVCr2Fe3(PO4)6,mp-774917,mp-1234917,Trigonal,146,-8.114707414,-2.419404483,0.0,3.16641639,Triclinic,1,-8.051024852,-2.466398215,0.5914,2.61812064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-1044853_Mg,Mg0-0.5TiO2,TiO2,Mg,1,0.171358572,0.028891934,"[InsertionVoltagePairDoc(max_delta_volume=0.011953220509445694, average_voltage=1.2384588074999998, capacity_grav=291.2625113196385, capacity_vol=1147.3612845017108, energy_grav=360.7166224383747, energy_vol=1420.9596881756568, fracA_charge=0.0, fracA_discharge=0.14285714285714285, formula_charge='TiO2', formula_discharge='MgTi2O4', stability_charge=0.17135857194444526, stability_discharge=0.028891933809520154, id_charge=MPID(mp-1044853), id_discharge=MPID(mp-1044907))]",291.2625113,360.7166224,1147.361285,1420.959688,1.238458807,TiO2,MgTi2O4,mp-1044853,mp-1044907,Trigonal,156,-9.260742109,-3.330270767,1.7851,3.05250813,Trigonal,156,-8.52023576,-3.208363174,0.0,6.32367235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-1042045_Mg,Mg0-0.5NiO2,NiO2,Mg,1,0.486627204,0.083158921,"[InsertionVoltagePairDoc(max_delta_volume=0.06849490020168192, average_voltage=4.235775951249999, capacity_grav=260.6014811202122, capacity_vol=1260.121070842926, energy_grav=1103.8494865891255, energy_vol=5337.590527539862, fracA_charge=0.0, fracA_discharge=0.14285714285714285, formula_charge='NiO2', formula_discharge='Mg(NiO2)2', stability_charge=0.4866272044444431, stability_discharge=0.08315892115079215, id_charge=MPID(mp-1042045), id_discharge=MPID(mp-1331343))]",260.6014811,1103.849487,1260.121071,5337.590528,4.235775951,NiO2,Mg(NiO2)2,mp-1042045,mp-1331343,Monoclinic,8,-5.552864635,-0.327511738,0.0,1.92853453,Monoclinic,8,-6.198431395,-1.490946048,0.0,3.9110275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-1040961_Mg,Mg0-1P2W2O9,P2W2O9,Mg,1,0.042893339,0.150736451,"[InsertionVoltagePairDoc(max_delta_volume=0.05677837672361097, average_voltage=1.1278456950000022, capacity_grav=89.64798574805543, capacity_vol=492.1461117078793, energy_grav=101.10909479136588, energy_vol=555.0648734007218, fracA_charge=0.0, fracA_discharge=0.07142857142857142, formula_charge='P2W2O9', formula_discharge='MgP2W2O9', stability_charge=0.04289333884615054, stability_discharge=0.15073645083333354, id_charge=MPID(mp-1040961), id_discharge=MPID(mp-1041003))]",89.64798575,101.1090948,492.1461117,555.0648734,1.127845695,P2W2O9,MgP2W2O9,mp-1040961,mp-1041003,Orthorhombic,62,-8.630589158,-2.378704004,2.8369,0.973549,Orthorhombic,62,-8.289545035,-2.369917389,1.8542,4.06292455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
