battery_id,battery_formula,framework_formula,working_ion,num_steps,stability_charge,stability_discharge,adj_pairs,capacity_grav,energy_grav,capacity_vol,energy_vol,average_voltage,formula_charge,formula_discharge,id_charge,id_discharge,charge_crystal_system,charge_space_group_number,charge_energy_per_atom,charge_formation_energy_per_atom,charge_band_gap,charge_efermi,discharge_crystal_system,discharge_space_group_number,discharge_energy_per_atom,discharge_formation_energy_per_atom,discharge_band_gap,discharge_efermi,charge_H,charge_Li,charge_Na,charge_K,charge_Rb,charge_Cs,charge_Fr,charge_Be,charge_Mg,charge_Ca,charge_Sr,charge_Ba,charge_Ra,charge_Sc,charge_Y,charge_La-Lu,charge_Ac-Lr,charge_La,charge_Ac,charge_Ti,charge_Zr,charge_Hf,charge_Rf,charge_Ce,charge_Th,charge_V,charge_Nb,charge_Ta,charge_Db,charge_Pr,charge_Pa,charge_Cr,charge_Mo,charge_W,charge_Sg,charge_Nd,charge_U,charge_Mn,charge_Tc,charge_Re,charge_Bh,charge_Pm,charge_Np,charge_Fe,charge_Ru,charge_Os,charge_Hs,charge_Sm,charge_Pu,charge_Co,charge_Rh,charge_Ir,charge_Mt,charge_Eu,charge_Am,charge_Ni,charge_Pd,charge_Pt,charge_Ds,charge_Gd,charge_Cm,charge_Cu,charge_Ag,charge_Au,charge_Rg,charge_Tb,charge_Bk,charge_Zn,charge_Cd,charge_Hg,charge_Cn,charge_Dy,charge_Cf,charge_B,charge_Al,charge_Ga,charge_In,charge_Tl,charge_Nh,charge_Ho,charge_Es,charge_C,charge_Si,charge_Ge,charge_Sn,charge_Pb,charge_Fl,charge_Er,charge_Fm,charge_N,charge_P,charge_As,charge_Sb,charge_Bi,charge_Mc,charge_Tm,charge_Md,charge_O,charge_S,charge_Se,charge_Te,charge_Po,charge_Lv,charge_Yb,charge_No,charge_F,charge_Cl,charge_Br,charge_I,charge_At,charge_Ts,charge_Lu,charge_Lr,charge_He,charge_Ne,charge_Ar,charge_Kr,charge_Xe,charge_Rn,charge_Og,discharge_H,discharge_Li,discharge_Na,discharge_K,discharge_Rb,discharge_Cs,discharge_Fr,discharge_Be,discharge_Mg,discharge_Ca,discharge_Sr,discharge_Ba,discharge_Ra,discharge_Sc,discharge_Y,discharge_La-Lu,discharge_Ac-Lr,discharge_La,discharge_Ac,discharge_Ti,discharge_Zr,discharge_Hf,discharge_Rf,discharge_Ce,discharge_Th,discharge_V,discharge_Nb,discharge_Ta,discharge_Db,discharge_Pr,discharge_Pa,discharge_Cr,discharge_Mo,discharge_W,discharge_Sg,discharge_Nd,discharge_U,discharge_Mn,discharge_Tc,discharge_Re,discharge_Bh,discharge_Pm,discharge_Np,discharge_Fe,discharge_Ru,discharge_Os,discharge_Hs,discharge_Sm,discharge_Pu,discharge_Co,discharge_Rh,discharge_Ir,discharge_Mt,discharge_Eu,discharge_Am,discharge_Ni,discharge_Pd,discharge_Pt,discharge_Ds,discharge_Gd,discharge_Cm,discharge_Cu,discharge_Ag,discharge_Au,discharge_Rg,discharge_Tb,discharge_Bk,discharge_Zn,discharge_Cd,discharge_Hg,discharge_Cn,discharge_Dy,discharge_Cf,discharge_B,discharge_Al,discharge_Ga,discharge_In,discharge_Tl,discharge_Nh,discharge_Ho,discharge_Es,discharge_C,discharge_Si,discharge_Ge,discharge_Sn,discharge_Pb,discharge_Fl,discharge_Er,discharge_Fm,discharge_N,discharge_P,discharge_As,discharge_Sb,discharge_Bi,discharge_Mc,discharge_Tm,discharge_Md,discharge_O,discharge_S,discharge_Se,discharge_Te,discharge_Po,discharge_Lv,discharge_Yb,discharge_No,discharge_F,discharge_Cl,discharge_Br,discharge_I,discharge_At,discharge_Ts,discharge_Lu,discharge_Lr,discharge_He,discharge_Ne,discharge_Ar,discharge_Kr,discharge_Xe,discharge_Rn,discharge_Og
mp-1045231_Ca,Ca0-0.25WO2,WO2,Ca,1,0.105642807,0.318307133,"[InsertionVoltagePairDoc(max_delta_volume=0.0908630474494514, average_voltage=0.645316260000004, capacity_grav=59.332513229232426, capacity_vol=518.628592488066, energy_grav=38.28823553348903, energy_vol=334.67946363346493, fracA_charge=0.0, fracA_discharge=0.07692307692307693, formula_charge='WO2', formula_discharge='Ca(WO2)4', stability_charge=0.10564280666666725, stability_discharge=0.31830713307691916, id_charge=MPID(mp-1445593), id_discharge=MPID(mp-1045231))]",59.33251323,38.28823553,518.6285925,334.6794636,0.64531626,WO2,Ca(WO2)4,mp-1445593,mp-1045231,Tetragonal,87,-9.548815692,-1.930799532,2.3284,1.48705191,Triclinic,1,-9.067847746,-1.881555915,1.1844,4.90118235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-1041732_Ca,Ca0-1CuMo2O7,CuMo2O7,Ca,1,0.078427355,0.147754082,"[InsertionVoltagePairDoc(max_delta_volume=0.07821270737322328, average_voltage=2.832331547499993, capacity_grav=131.54107631642464, capacity_vol=503.94851969174573, energy_grav=372.56794024311364, energy_vol=1427.3492906388528, fracA_charge=0.0, fracA_discharge=0.09090909090909091, formula_charge='CuMo2O7', formula_discharge='CaCuMo2O7', stability_charge=0.07842735458333117, stability_discharge=0.1477540818939378, id_charge=MPID(mp-1041732), id_discharge=MPID(mp-1042213))]",131.5410763,372.5679402,503.9485197,1427.349291,2.832331547,CuMo2O7,CaCuMo2O7,mp-1041732,mp-1042213,Monoclinic,13,-7.692412588,-1.649790611,0.0,-0.64348965,Monoclinic,13,-7.690398987,-2.014779019,0.0,2.68323605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-1040961_Ca,Ca0-1P2W2O9,P2W2O9,Ca,1,0.042893339,0.06877547,"[InsertionVoltagePairDoc(max_delta_volume=0.0011112590813020518, average_voltage=2.292442688750003, capacity_grav=87.34390004902099, capacity_vol=466.2217021050013, energy_grav=200.2308850742892, energy_vol=1068.7865323271922, fracA_charge=0.0, fracA_discharge=0.07142857142857142, formula_charge='P2W2O9', formula_discharge='CaP2W2O9', stability_charge=0.04289333884615054, stability_discharge=0.06877546964286552, id_charge=MPID(mp-1040961), id_discharge=MPID(mp-1041006))]",87.34390005,200.2308851,466.2217021,1068.786532,2.292442689,P2W2O9,CaP2W2O9,mp-1040961,mp-1041006,Orthorhombic,62,-8.630589158,-2.378704004,2.8369,0.973549,Orthorhombic,62,-8.48486745,-2.536288388,2.2492,3.89948385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-40866_Ca,Ca0.5-1LaTiMnO6,LaTiMnO6,Ca,1,0.132196429,0.085519806,"[InsertionVoltagePairDoc(max_delta_volume=0.06087170834291378, average_voltage=3.2401841399999993, capacity_grav=70.94375683413375, capacity_vol=368.746365405439, energy_grav=229.87083572597675, energy_vol=1194.806124869348, fracA_charge=0.05263157894736842, fracA_discharge=0.1, formula_charge='CaLa2Ti2Mn2O12', formula_discharge='CaLaTiMnO6', stability_charge=0.13219642939912468, stability_discharge=0.0855198064761975, id_charge=MPID(mp-1280567), id_discharge=MPID(mp-40866))]",70.94375683,229.8708357,368.7463654,1194.806125,3.24018414,CaLa2Ti2Mn2O12,CaLaTiMnO6,mp-1280567,mp-40866,Triclinic,1,-8.637475453,-3.091782781,0.0,4.50470281,Monoclinic,7,-8.629900089,-3.261212056,0.2436,5.47786091,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-1045490_Ca,Ca0-0.25MoO2,MoO2,Ca,1,0.08244085,0.1591874,"[InsertionVoltagePairDoc(max_delta_volume=0.10583130917785533, average_voltage=1.4599972250000048, capacity_grav=97.13616775998216, capacity_vol=534.4580788080033, energy_grav=141.8185353767089, energy_vol=780.3073119385186, fracA_charge=0.0, fracA_discharge=0.07692307692307693, formula_charge='MoO2', formula_discharge='Ca(MoO2)4', stability_charge=0.08244085000000112, stability_discharge=0.1591874004807643, id_charge=MPID(mp-1383701), id_discharge=MPID(mp-1045490))]",97.13616776,141.8185354,534.4580788,780.3073119,1.459997225,MoO2,Ca(MoO2)4,mp-1383701,mp-1045490,Tetragonal,87,-8.852915343,-1.939060329,1.0647,1.93208099,Triclinic,2,-8.550813726,-2.0145168,0.153,5.24344008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-1043133_Ca,Ca0-1Cu3(NiO3)4,Cu3(NiO3)4,Ca,1,0.116840968,0.049011035,"[InsertionVoltagePairDoc(max_delta_volume=0.002981451089335785, average_voltage=4.522905584999999, capacity_grav=81.52760026842967, capacity_vol=462.8947613633469, energy_grav=368.74163858572797, energy_vol=2093.6293014375237, fracA_charge=0.0, fracA_discharge=0.05, formula_charge='Cu3(NiO3)4', formula_discharge='CaCu3(NiO3)4', stability_charge=0.11684096816886225, stability_discharge=0.04901103494792025, id_charge=MPID(mp-1043320), id_discharge=MPID(mp-1043133))]",81.52760027,368.7416386,462.8947614,2093.629301,4.522905585,Cu3(NiO3)4,CaCu3(NiO3)4,mp-1043320,mp-1043133,Cubic,204,-5.715360804,-0.726218762,0.0,2.8908565,Cubic,204,-5.982163316,-1.142198382,0.0,4.05106188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-1041960_Ca,Ca0-0.5CrO2,CrO2,Ca,1,0.165569817,0.289762421,"[InsertionVoltagePairDoc(max_delta_volume=0.2361836308677614, average_voltage=2.7927772075000012, capacity_grav=257.6225744239511, capacity_vol=1035.640799698136, energy_grav=719.4824539886835, energy_vol=2892.3140205540285, fracA_charge=0.0, fracA_discharge=0.14285714285714285, formula_charge='CrO2', formula_discharge='CaCr2O4', stability_charge=0.16556981666665038, stability_discharge=0.2897624207142826, id_charge=MPID(mp-1389152), id_discharge=MPID(mp-1041960))]",257.6225744,719.482454,1035.6408,2892.314021,2.792777208,CrO2,CaCr2O4,mp-1389152,mp-1041960,Orthorhombic,74,-8.398454205,-1.882131045,0.0,2.24229943,Orthorhombic,74,-8.283125646,-2.411191526,0.799,3.27018053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-1402859_Ca,Ca0-0.5CuN,CuN,Ca,1,1.329271773,0.549980096,"[InsertionVoltagePairDoc(max_delta_volume=0.2977068052595735, average_voltage=2.39735008, capacity_grav=274.62869429842794, capacity_vol=1112.3967023375474, energy_grav=658.3811222466318, energy_vol=2666.804323340655, fracA_charge=0.0, fracA_discharge=0.2, formula_charge='CuN', formula_discharge='Ca(CuN)2', stability_charge=1.3292717725000003, stability_discharge=0.5499800960000005, id_charge=MPID(mp-1425089), id_discharge=MPID(mp-1402859))]",274.6286943,658.3811222,1112.396702,2666.804323,2.39735008,CuN,Ca(CuN)2,mp-1425089,mp-1402859,Orthorhombic,40,-4.888579025,1.329271773,0.0,1.58880291,Tetragonal,115,-5.270923228,0.104477386,0.0,2.60531296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-21074_Ca,Ca0-0.5Cr2HgO4,Cr2HgO4,Ca,1,0.0,0.36291974,"[InsertionVoltagePairDoc(max_delta_volume=0.11850156824824065, average_voltage=0.12718303499999717, capacity_grav=68.96599224063245, capacity_vol=459.0420444632312, energy_grav=8.771304204949889, energy_vol=58.38236040743739, fracA_charge=0.0, fracA_discharge=0.06666666666666667, formula_charge='Cr2HgO4', formula_discharge='CaCr4(HgO4)2', stability_charge=0.0, stability_discharge=0.362919739666669, id_charge=MPID(mp-21074), id_discharge=MPID(mp-1234928))]",68.96599224,8.771304205,459.0420445,58.38236041,0.127183035,Cr2HgO4,CaCr4(HgO4)2,mp-21074,mp-1234928,Cubic,227,-7.515733541,-1.886930781,1.2575,2.31509323,Trigonal,166,-7.165349035,-1.778093133,0.0,4.10884873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-1395926_Ca,Ca0-1NiF4,NiF4,Ca,1,0.173098841,0.074412023,"[InsertionVoltagePairDoc(max_delta_volume=0.0187523115667807, average_voltage=6.3605322375, capacity_grav=306.7144929750366, capacity_vol=1154.4808915139358, energy_grav=1950.8674202761877, energy_vol=7343.112928052129, fracA_charge=0.0, fracA_discharge=0.16666666666666666, formula_charge='NiF4', formula_discharge='CaNiF4', stability_charge=0.173098841499999, stability_discharge=0.07441202250000511, id_charge=MPID(mp-1406123), id_discharge=MPID(mp-1868908))]",306.714493,1950.86742,1154.480892,7343.112928,6.360532238,NiF4,CaNiF4,mp-1406123,mp-1868908,Tetragonal,140,-3.977881464,-1.292670954,0.8967,-3.651889,Tetragonal,140,-5.769345279,-3.197403208,4.2162,3.90398918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-25234_Ca,Ca0-0.25CoO2,CoO2,Ca,1,0.00813656,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.13273994098392405, average_voltage=3.6937749700000024, capacity_grav=132.74434987497654, capacity_vol=588.3645213611303, energy_grav=490.3277569771113, energy_vol=2173.286142239775, fracA_charge=0.0, fracA_discharge=0.07692307692307693, formula_charge='CoO2', formula_discharge='Ca(CoO2)4', stability_charge=0.008136560000000514, stability_discharge=0.0, id_charge=MPID(mp-25234), id_discharge=MPID(mp-1385949))]",132.7443499,490.327757,588.3645214,2173.286142,3.69377497,CoO2,Ca(CoO2)4,mp-25234,mp-1385949,Trigonal,166,-6.740742343,-1.072662408,0.0,0.45980717,Trigonal,166,-6.944773688,-1.558422988,0.0,1.89788108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-1227761_Ca,Ca1-3SmMn4O12,SmMn4O12,Ca,1,0.291739004,0.009337975,"[InsertionVoltagePairDoc(max_delta_volume=0.04488989383508768, average_voltage=4.654367669999995, capacity_grav=157.1153454862795, capacity_vol=793.675487373784, energy_grav=731.2725844922189, energy_vol=3694.0575289040294, fracA_charge=0.05555555555555555, fracA_discharge=0.15, formula_charge='CaSmMn4O12', formula_discharge='Ca3SmMn4O12', stability_charge=0.29173900381943696, stability_discharge=0.00933797466666686, id_charge=MPID(mp-1522802), id_discharge=MPID(mp-1227761))]",157.1153455,731.2725845,793.6754874,3694.057529,4.65436767,CaSmMn4O12,Ca3SmMn4O12,mp-1522802,mp-1227761,Tetragonal,123,-7.607990682,-1.899780724,0.0,1.55246815,Monoclinic,6,-7.978625136,-2.640676186,0.0,3.58849346,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mp-780573_Ca,Ca9-9.5Co(PO4)7,Co(PO4)7,Ca,1,0.004759217,0.01130309,"[InsertionVoltagePairDoc(max_delta_volume=0.002475258093439514, average_voltage=3.3857844049999697, capacity_grav=24.26629121330951, capacity_vol=75.34380158787978, energy_grav=82.16043035721114, energy_vol=255.0978684296553, fracA_charge=0.2, fracA_discharge=0.2087912087912088, formula_charge='Ca9Co(PO4)7', formula_discharge='Ca19Co2(PO4)14', stability_charge=0.004759217181213415, stability_discharge=0.011303089722219717, id_charge=MPID(mp-780573), id_discharge=MPID(mp-1228767))]",24.26629121,82.16043036,75.34380159,255.0978684,3.385784405,Ca9Co(PO4)7,Ca19Co2(PO4)14,mp-780573,mp-1228767,Trigonal,161,-7.644086097,-3.164202933,0.7423,1.77804649,Trigonal,146,-7.656537554,-3.203844316,0.0,3.53057371,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
