battery_id,battery_formula,formula_charge,formula_discharge,framework_formula,working_ion,num_steps,stability_charge,stability_discharge,adj_pairs,capacity_grav,energy_grav,capacity_vol,energy_vol,average_voltage,id_charge,id_discharge,charge_crystal_system,charge_space_group_number,discharge_crystal_system,discharge_space_group_number
mp-14083_K,K1-2FeNi(CN)6,K1FeNi(CN)6,K2FeNi(CN)6,FeNi(CN)6,K,1,0.260229277,0.140911642,"[InsertionVoltagePairDoc(max_delta_volume=0.04521355724612519, average_voltage=3.544302222999995, capacity_grav=76.83043012160864, capacity_vol=167.71408173380038, energy_grav=272.3102642740633, energy_vol=594.4293927175115, fracA_charge=0.06666666666666667, fracA_discharge=0.125, formula_charge='KFeNi(CN)6', formula_discharge='K2FeNi(CN)6', stability_charge=0.2602292774999997, stability_discharge=0.14091164178819682, id_charge=MPID(mp-39273), id_discharge=MPID(mp-14083))]",76.83043012,272.3102643,167.7140817,594.4293927,3.544302223,mp-39273,mp-14083,Cubic,216,Cubic,225
mp-756790_K,K1-3CoPCO7,K1CoPCO7,K3CoPCO7,CoPCO7,K,1,0.03042044,0.003058262,"[InsertionVoltagePairDoc(max_delta_volume=0.1851403429905365, average_voltage=3.738860623000001, capacity_grav=161.8406092655681, capacity_vol=471.2558863445562, energy_grav=605.0994811853617, energy_vol=1761.9600768106252, fracA_charge=0.09090909090909091, fracA_discharge=0.23076923076923078, formula_charge='KCoPCO7', formula_discharge='K3CoPCO7', stability_charge=0.030420439545457256, stability_discharge=0.0030582618589747312, id_charge=MPID(mp-773502), id_discharge=MPID(mp-1580470))]",161.8406093,605.0994812,471.2558863,1761.960077,3.738860623,mp-773502,mp-1580470,Monoclinic,4,Triclinic,2
mp-605034_K,K2-3NiF6,K2NiF6,K3NiF6,NiF6,K,1,0.0,0.042434246,"[InsertionVoltagePairDoc(max_delta_volume=0.1994612661139199, average_voltage=4.288293673000005, capacity_grav=92.42568288909075, capacity_vol=265.30043974723696, energy_grav=396.34847115599274, energy_vol=1137.6861972121953, fracA_charge=0.2222222222222222, fracA_discharge=0.3, formula_charge='K2NiF6', formula_discharge='K3NiF6', stability_charge=0.0, stability_discharge=0.04243424600000356, id_charge=MPID(mp-605034), id_discharge=MPID(mp-1111140))]",92.42568289,396.3484712,265.3004397,1137.686197,4.288293673,mp-605034,mp-1111140,Cubic,225,Cubic,225
mp-1076732_K,K0-1CrO3,K0CrO3,K1CrO3,CrO3,K,1,0.402243071,0.390394812,"[InsertionVoltagePairDoc(max_delta_volume=0.17091274626255837, average_voltage=3.758477153000001, capacity_grav=192.68804483749597, capacity_vol=770.9911740144864, energy_grav=724.2136141779685, energy_vol=2897.7527126980954, fracA_charge=0.0, fracA_discharge=0.2, formula_charge='CrO3', formula_discharge='KCrO3', stability_charge=0.4022430707500009, stability_discharge=0.39039481166666956, id_charge=MPID(mp-1429856), id_discharge=MPID(mp-1076732))]",192.6880448,724.2136142,770.991174,2897.752713,3.758477153,mp-1429856,mp-1076732,Cubic,221,Cubic,221
mp-1147635_K,K0-2Cd2Cu(SO)2,K0Cd2Cu(SO)2,K2Cd2Cu(SO)2,Cd2Cu(SO)2,K,1,0.907252019,0.398270434,"[InsertionVoltagePairDoc(max_delta_volume=0.38182655229898654, average_voltage=3.1946132630000026, capacity_grav=115.8498528198755, capacity_vol=424.9865960863059, energy_grav=370.0954763349725, energy_vol=1357.6678164545378, fracA_charge=0.0, fracA_discharge=0.2222222222222222, formula_charge='Cd2Cu(SO)2', formula_discharge='K2Cd2Cu(SO)2', stability_charge=0.9072520192857128, stability_discharge=0.39827043421296127, id_charge=MPID(mp-1147654), id_discharge=MPID(mp-1147635))]",115.8498528,370.0954763,424.9865961,1357.667816,3.194613263,mp-1147654,mp-1147635,Tetragonal,139,Tetragonal,139
mp-15734_K,K0-1Mn4(PO4)3,K0Mn4(PO4)3,K1Mn4(PO4)3,Mn4(PO4)3,K,1,0.035037655,0.002139564,"[InsertionVoltagePairDoc(max_delta_volume=0.042538473632314666, average_voltage=4.1882415929999794, capacity_grav=49.288759917769056, capacity_vol=162.95052113281236, energy_grav=206.43323435499062, energy_vol=682.4761502094668, fracA_charge=0.0, fracA_discharge=0.05, formula_charge='Mn4(PO4)3', formula_discharge='KMn4(PO4)3', stability_charge=0.035037654999984014, stability_discharge=0.0021395643750015125, id_charge=MPID(mp-504398), id_discharge=MPID(mp-15734))]",49.28875992,206.4332344,162.9505211,682.4761502,4.188241593,mp-504398,mp-15734,Orthorhombic,58,Orthorhombic,58
mp-758970_K,K2-3Ti8O17,K2Ti8O17,K3Ti8O17,Ti8O17,K,1,0.009257399,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.010076658898283464, average_voltage=1.4925496830000144, capacity_grav=34.70702241647224, capacity_vol=120.70228146235469, energy_grav=51.80195530558004, energy_vol=180.15415193401603, fracA_charge=0.07407407407407407, fracA_discharge=0.10714285714285714, formula_charge='K2Ti8O17', formula_discharge='K3Ti8O17', stability_charge=0.009257398703704567, stability_discharge=0.0, id_charge=MPID(mp-762279), id_discharge=MPID(mp-758970))]",34.70702242,51.80195531,120.7022815,180.1541519,1.492549683,mp-762279,mp-758970,Monoclinic,12,Triclinic,2
mp-1205672_K,K0-1Tl2CrF6,K0Tl2CrF6,K1Tl2CrF6,Tl2CrF6,K,1,0.064844434,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.19895757328183783, average_voltage=4.873282873000001, capacity_grav=43.661186253007024, capacity_vol=247.02281901022968, energy_grav=212.7733111816422, energy_vol=1203.8120731227314, fracA_charge=0.0, fracA_discharge=0.1, formula_charge='Tl2CrF6', formula_discharge='KTl2CrF6', stability_charge=0.0648444340277754, stability_discharge=0.0, id_charge=MPID(mp-1208169), id_discharge=MPID(mp-1205672))]",43.66118625,212.7733112,247.022819,1203.812073,4.873282873,mp-1208169,mp-1205672,Cubic,225,Cubic,225
mp-568488_K,K0-2Mo15Se19,K0Mo15Se19,K2Mo15Se19,Mo15Se19,K,1,0.065438686,0.037624703,"[InsertionVoltagePairDoc(max_delta_volume=0.032919240014151585, average_voltage=2.3587848854999933, capacity_grav=17.7638151234778, capacity_vol=107.21683108445984, energy_grav=41.90101862207563, energy_vol=252.90144063322973, fracA_charge=0.0, fracA_discharge=0.05555555555555555, formula_charge='Mo15Se19', formula_discharge='K2Mo15Se19', stability_charge=0.06543868573529377, stability_discharge=0.037624703333341, id_charge=MPID(mp-568488), id_discharge=MPID(mp-1204618))]",17.76381512,41.90101862,107.2168311,252.9014406,2.358784885,mp-568488,mp-1204618,Trigonal,167,Trigonal,167
mp-19395_K,K0-0.5MnO2,K0MnO2,K0.5MnO2,MnO2,K,4,0.0,0.169793361,"[InsertionVoltagePairDoc(max_delta_volume=0.020624627111417437, average_voltage=4.172274573000003, capacity_grav=36.48480036738148, capacity_vol=151.48518225237765, energy_grav=152.22460487380692, energy_vol=632.0377740978665, fracA_charge=0.0, fracA_discharge=0.04, formula_charge='MnO2', formula_discharge='KMn8O16', stability_charge=0.0, stability_discharge=0.0, id_charge=MPID(mp-19395), id_discharge=MPID(mp-1223635)), InsertionVoltagePairDoc(max_delta_volume=0.004191092750734482, average_voltage=3.5022448130000265, capacity_grav=11.949596616112924, capacity_vol=50.284314524712364, energy_grav=41.85041276622416, energy_vol=176.10797971943578, fracA_charge=0.04, fracA_discharge=0.05263157894736842, formula_charge='KMn8O16', formula_discharge='KMn6O12', stability_charge=0.0, stability_discharge=0.0, id_charge=MPID(mp-1223635), id_discharge=MPID(mp-757832)), InsertionVoltagePairDoc(max_delta_volume=0.00949234512045316, average_voltage=2.534706682999989, capacity_grav=23.094033384202795, capacity_vol=99.62297340394876, energy_grav=58.536600756363676, energy_vol=252.51501646731907, fracA_charge=0.05263157894736842, fracA_discharge=0.07692307692307693, formula_charge='KMn6O12', formula_discharge='KMn4O8', stability_charge=0.0, stability_discharge=0.007819124487179252, id_charge=MPID(mp-757832), id_discharge=MPID(mp-1003316)), InsertionVoltagePairDoc(max_delta_volume=0.16523610918452536, average_voltage=-0.013190322000020904, capacity_grav=62.92254945207557, capacity_vol=256.48786358071726, energy_grav=-0.8299686883351157, energy_vol=-3.3831575097270954, fracA_charge=0.07692307692307693, fracA_discharge=0.14285714285714285, formula_charge='KMn4O8', formula_discharge='KMn2O4', stability_charge=0.007819124487179252, stability_discharge=0.16979336107142906, id_charge=MPID(mp-1003316), id_discharge=MPID(mp-1080245))]",125.8450989,220.3268722,512.9757272,898.1067872,1.75077833,mp-19395,mp-1080245,Tetragonal,87,Tetragonal,86
mp-746688_K,K0-4MnH6(S2O9)2,K0MnH6(S2O9)2,K4MnH6(S2O9)2,MnH6(S2O9)2,K,1,0.073303117,0.102051648,"[InsertionVoltagePairDoc(max_delta_volume=0.11963500873029376, average_voltage=4.3219565705000065, capacity_grav=169.19377016164862, capacity_vol=404.2805171897335, energy_grav=731.2481266378052, energy_vol=1747.2828375933093, fracA_charge=0.0, fracA_discharge=0.12121212121212122, formula_charge='MnH6(S2O9)2', formula_discharge='K4MnH6(S2O9)2', stability_charge=0.07330311655171595, stability_discharge=0.10205164799243338, id_charge=MPID(mp-779879), id_discharge=MPID(mp-746688))]",169.1937702,731.2481266,404.2805172,1747.282838,4.321956571,mp-779879,mp-746688,Orthorhombic,56,Orthorhombic,56
mp-6834_K,K0-1FePO4F,K0FePO4F,K1FePO4F,FePO4F,K,1,0.37882562,0.200210223,"[InsertionVoltagePairDoc(max_delta_volume=0.03351184404549157, average_voltage=5.413911522999996, capacity_grav=128.29011493228472, capacity_vol=391.61725083066574, energy_grav=694.5513315188902, energy_vol=2120.181146877721, fracA_charge=0.0, fracA_discharge=0.125, formula_charge='FePO4F', formula_discharge='KFePO4F', stability_charge=0.37882562033728817, stability_discharge=0.20021022276041567, id_charge=MPID(mp-772533), id_discharge=MPID(mp-6834))]",128.2901149,694.5513315,391.6172508,2120.181147,5.413911523,mp-772533,mp-6834,Orthorhombic,52,Orthorhombic,33
mp-27826_K,K2-3MoCl6,K2MoCl6,K3MoCl6,MoCl6,K,1,0.0,0.059413169,"[InsertionVoltagePairDoc(max_delta_volume=0.2561361701044902, average_voltage=2.3765857030000035, capacity_grav=62.92123177319345, capacity_vol=140.3110832939206, energy_grav=149.5376998473211, energy_vol=333.4613145287743, fracA_charge=0.2222222222222222, fracA_discharge=0.3, formula_charge='K2MoCl6', formula_discharge='K3MoCl6', stability_charge=0.0, stability_discharge=0.059413169499999974, id_charge=MPID(mp-27826), id_discharge=MPID(mp-1110883))]",62.92123177,149.5376998,140.3110833,333.4613145,2.376585703,mp-27826,mp-1110883,Cubic,225,Cubic,225
mp-559435_K,K0-1CoF3,K0CoF3,K1CoF3,CoF3,K,1,0.0,0.159080558,"[InsertionVoltagePairDoc(max_delta_volume=0.2208228270787045, average_voltage=3.6286524355000016, capacity_grav=172.88299596199948, capacity_vol=643.2613781101293, energy_grav=627.3323043540464, energy_vol=2334.171966342408, fracA_charge=0.0, fracA_discharge=0.2, formula_charge='CoF3', formula_discharge='KCoF3', stability_charge=0.0, stability_discharge=0.15908055766666784, id_charge=MPID(mp-1271079), id_discharge=MPID(mp-559946))]",172.882996,627.3323044,643.2613781,2334.171966,3.628652436,mp-1271079,mp-559946,Tetragonal,140,Cubic,221
mp-727702_K,K0-2MnH8(SO6)2,K0MnH8(SO6)2,K2MnH8(SO6)2,MnH8(SO6)2,K,1,0.027484716,0.002933243,"[InsertionVoltagePairDoc(max_delta_volume=0.17348741928443512, average_voltage=4.605600023000001, capacity_grav=134.91098384583805, capacity_vol=306.5173611007444, energy_grav=621.3460303033445, energy_vol=1411.6963653354878, fracA_charge=0.0, fracA_discharge=0.08, formula_charge='MnH8(SO6)2', formula_discharge='K2MnH8(SO6)2', stability_charge=0.02748471604347902, stability_discharge=0.0029332425500046, id_charge=MPID(mp-778207), id_discharge=MPID(mp-727702))]",134.9109838,621.3460303,306.5173611,1411.696365,4.605600023,mp-778207,mp-727702,Monoclinic,15,Monoclinic,15
mp-9227_K,K0-0.5Ti3Se4,K0Ti3Se4,K0.5Ti3Se4,Ti3Se4,K,2,0.0,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.008364601562121932, average_voltage=1.6813547730000027, capacity_grav=14.279940060261158, capacity_vol=72.35530303846653, energy_grav=24.009645378474044, energy_vol=121.6549341155873, fracA_charge=0.0, fracA_discharge=0.034482758620689655, formula_charge='Ti3Se4', formula_discharge='K(Ti3Se4)4', stability_charge=0.0, stability_discharge=0.0, id_charge=MPID(mp-9227), id_discharge=MPID(mp-1224082)), InsertionVoltagePairDoc(max_delta_volume=0.000666015342979831, average_voltage=0.8861530729999958, capacity_grav=13.98853460001416, capacity_vol=72.30714537024288, energy_grav=12.395982922569315, energy_vol=64.07519906969814, fracA_charge=0.034482758620689655, fracA_discharge=0.06666666666666667, formula_charge='K(Ti3Se4)4', formula_discharge='K(Ti3Se4)2', stability_charge=0.0, stability_discharge=0.0, id_charge=MPID(mp-1224082), id_discharge=MPID(mp-1223931))]",27.9770692,35.91567234,144.6142907,185.6491631,1.283753923,mp-9227,mp-1223931,Hexagonal,176,Trigonal,147
mp-21855_K,K0-1VCu3Se4,K0VCu3Se4,K1VCu3Se4,VCu3Se4,K,1,0.0,0.148433555,"[InsertionVoltagePairDoc(max_delta_volume=0.24391273902050603, average_voltage=0.33765595300000256, capacity_grav=44.929893366742604, capacity_vol=198.31159913725153, energy_grav=15.170845962935967, energy_vol=66.96109199764315, fracA_charge=0.0, fracA_discharge=0.1111111111111111, formula_charge='VCu3Se4', formula_discharge='KVCu3Se4', stability_charge=0.0, stability_discharge=0.1484335549999969, id_charge=MPID(mp-21855), id_discharge=MPID(mp-1180689))]",44.92989337,15.17084596,198.3115991,66.961092,0.337655953,mp-21855,mp-1180689,Cubic,215,Cubic,215
mp-1041961_K,K0-1CrO2,K0CrO2,K1CrO2,CrO2,K,1,0.175622505,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.25446700556570034, average_voltage=2.8794784829999998, capacity_grav=217.73323908521257, capacity_vol=878.7428574495387, energy_grav=626.9581769797642, energy_vol=2530.321150115883, fracA_charge=0.0, fracA_discharge=0.25, formula_charge='CrO2', formula_discharge='KCrO2', stability_charge=0.17562250499998378, stability_discharge=0.0, id_charge=MPID(mp-1041961), id_discharge=MPID(mp-1079775))]",217.7332391,626.958177,878.7428574,2530.32115,2.879478483,mp-1041961,mp-1079775,Orthorhombic,63,Hexagonal,194
mp-558046_K,K0-1MnF3,K0MnF3,K1MnF3,MnF3,K,1,0.001887395,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.37402362297433545, average_voltage=4.047868635499995, capacity_grav=177.45616944979716, capacity_vol=577.9914135126735, energy_grav=718.3192624918063, energy_vol=2339.633314346259, fracA_charge=0.0, fracA_discharge=0.2, formula_charge='MnF3', formula_discharge='KMnF3', stability_charge=0.0018873949999989037, stability_discharge=0.0, id_charge=MPID(mp-1176437), id_discharge=MPID(mp-558046))]",177.4561694,718.3192625,577.9914135,2339.633314,4.047868635,mp-1176437,mp-558046,Orthorhombic,62,Orthorhombic,62
mp-29339_K,K0-1Lu(NbCl3)6,K0Lu(NbCl3)6,K1Lu(NbCl3)6,Lu(NbCl3)6,K,1,0.0,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.023426077149381275, average_voltage=2.5492674730000076, capacity_grav=19.012759925260635, capacity_vol=68.3725284675618, energy_grav=48.46861044942499, energy_vol=174.29986286912236, fracA_charge=0.0, fracA_discharge=0.038461538461538464, formula_charge='Lu(NbCl3)6', formula_discharge='KLu(NbCl3)6', stability_charge=0.0, stability_discharge=0.0, id_charge=MPID(mp-29339), id_discharge=MPID(mp-1223523))]",19.01275993,48.46861045,68.37252847,174.2998629,2.549267473,mp-29339,mp-1223523,Trigonal,148,Trigonal,146
mp-28344_K,K0-1Zr6CI14,K0Zr6CI14,K1Zr6CI14,Zr6CI14,K,1,0.0,0.004731361,"[InsertionVoltagePairDoc(max_delta_volume=0.010582695737759495, average_voltage=1.5054095430000063, capacity_grav=11.284285013769262, capacity_vol=56.44532704989904, energy_grav=16.987470345660203, energy_vol=84.9733339986744, fracA_charge=0.0, fracA_discharge=0.045454545454545456, formula_charge='Zr6CI14', formula_discharge='KZr6CI14', stability_charge=0.0, stability_discharge=0.004731361363636388, id_charge=MPID(mp-28344), id_discharge=MPID(mp-1211572))]",11.28428501,16.98747035,56.44532705,84.973334,1.505409543,mp-28344,mp-1211572,Orthorhombic,64,Orthorhombic,64
mp-504284_K,K0-1V4P7O24,K0V4P7O24,K1V4P7O24,V4P7O24,K,1,0.005440567,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.0072024659583118655, average_voltage=4.108179978000031, capacity_grav=31.76787225238635, capacity_vol=96.46194625779873, energy_grav=130.50813673091636, energy_vol=396.28303625520374, fracA_charge=0.0, fracA_discharge=0.027777777777777776, formula_charge='V4P7O24', formula_discharge='KV4P7O24', stability_charge=0.005440566666695901, stability_discharge=0.0, id_charge=MPID(mp-504284), id_discharge=MPID(mp-557659))]",31.76787225,130.5081367,96.46194626,396.2830363,4.108179978,mp-504284,mp-557659,Triclinic,2,Triclinic,2
mp-25302_K,K0-1CrO2,K0CrO2,K1CrO2,CrO2,K,1,0.184560602,0.000281043,"[InsertionVoltagePairDoc(max_delta_volume=0.4517706862253734, average_voltage=2.905168603, capacity_grav=217.73323908521257, capacity_vol=876.8683895626828, energy_grav=632.551770019852, energy_vol=2547.450514320679, fracA_charge=0.0, fracA_discharge=0.25, formula_charge='CrO2', formula_discharge='KCrO2', stability_charge=0.18456060166665011, stability_discharge=0.0002810425000001615, id_charge=MPID(mp-714929), id_discharge=MPID(mp-546552))]",217.7332391,632.55177,876.8683896,2547.450514,2.905168603,mp-714929,mp-546552,Monoclinic,12,Trigonal,166
mp-24350_K,K0-2CoH8(CO5)2,K0CoH8(CO5)2,K2CoH8(CO5)2,CoH8(CO5)2,K,1,0.046066092,0.030206298,"[InsertionVoltagePairDoc(max_delta_volume=0.1584998939742075, average_voltage=3.8480612105000134, capacity_grav=162.8236430215032, capacity_vol=361.57268911105956, energy_grav=626.5553448633476, energy_vol=1391.3538397444488, fracA_charge=0.0, fracA_discharge=0.08695652173913043, formula_charge='CoH8(CO5)2', formula_discharge='K2CoH8(CO5)2', stability_charge=0.04606609220237967, stability_discharge=0.030206298478255178, id_charge=MPID(mp-772431), id_discharge=MPID(mp-24350))]",162.823643,626.5553449,361.5726891,1391.35384,3.848061211,mp-772431,mp-24350,Monoclinic,14,Monoclinic,14
mp-697221_K,K0-2FeH4(SO5)2,K0FeH4(SO5)2,K2FeH4(SO5)2,FeH4(SO5)2,K,1,0.059539351,0.002918911,"[InsertionVoltagePairDoc(max_delta_volume=0.06990469487790141, average_voltage=4.5148461255, capacity_grav=147.99379622956883, capacity_vol=382.0929411431878, energy_grav=668.1692175051054, energy_vol=1725.090834901221, fracA_charge=0.0, fracA_discharge=0.10526315789473684, formula_charge='FeH4(SO5)2', formula_discharge='K2FeH4(SO5)2', stability_charge=0.05953935063724636, stability_discharge=0.0029189111403500334, id_charge=MPID(mp-772432), id_discharge=MPID(mp-697221))]",147.9937962,668.1692175,382.0929411,1725.090835,4.514846126,mp-772432,mp-697221,Triclinic,2,Triclinic,2
mp-1207560_K,K0-1Zr6MnCl14,K0Zr6MnCl14,K1Zr6MnCl14,Zr6MnCl14,K,1,0.0,0.0,"[InsertionVoltagePairDoc(max_delta_volume=8.296142676611495e-05, average_voltage=2.336766893000025, capacity_grav=23.55713699669306, capacity_vol=76.06843349743342, energy_grav=55.04753782773838, energy_vol=177.75419699917651, fracA_charge=0.0, fracA_discharge=0.045454545454545456, formula_charge='Zr6MnCl14', formula_discharge='KZr6MnCl14', stability_charge=0.0, stability_discharge=0.0, id_charge=MPID(mp-1207560), id_discharge=MPID(mp-1212009))]",23.557137,55.04753783,76.0684335,177.754197,2.336766893,mp-1207560,mp-1212009,Orthorhombic,64,Orthorhombic,64
mp-971669_K,K0-0.25FeSb3,K0FeSb3,K0.25FeSb3,FeSb3,K,1,0.0,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.020578620272013737, average_voltage=1.1275577829999934, capacity_grav=15.54972591082498, capacity_vol=112.79840858130854, energy_grav=17.533214474267368, energy_vol=127.18672350586769, fracA_charge=0.0, fracA_discharge=0.058823529411764705, formula_charge='FeSb3', formula_discharge='K(FeSb3)4', stability_charge=0.0, stability_discharge=0.0, id_charge=MPID(mp-971669), id_discharge=MPID(mp-1212045))]",15.54972591,17.53321447,112.7984086,127.1867235,1.127557783,mp-971669,mp-1212045,Cubic,204,Cubic,204
mp-8633_K,K0-3Cr,K0Cr,K3Cr,Cr,K,1,0.40252634,0.662161788,"[InsertionVoltagePairDoc(max_delta_volume=15.802936257951561, average_voltage=-0.7487069369999995, capacity_grav=474.9481274024708, capacity_vol=667.5592873001001, energy_grav=-355.59695770138944, energy_vol=-499.8062692603606, fracA_charge=0.0, fracA_discharge=0.75, formula_charge='Cr', formula_discharge='K3Cr', stability_charge=0.4025263400000014, stability_discharge=0.6621617877500001, id_charge=MPID(mp-8633), id_discharge=MPID(mp-1184873))]",474.9481274,-355.5969577,667.5592873,-499.8062693,-0.748706937,mp-8633,mp-1184873,Cubic,225,Cubic,225
mp-4342_K,K0-1NbO3,K0NbO3,K1NbO3,NbO3,K,1,0.188615307,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.0763010134450024, average_voltage=4.416351943000002, capacity_grav=148.8947351584813, capacity_vol=650.4818798320946, energy_grav=657.5715529196297, energy_vol=2872.756913882765, fracA_charge=0.0, fracA_discharge=0.2, formula_charge='NbO3', formula_discharge='KNbO3', stability_charge=0.18861530660714365, stability_discharge=0.0, id_charge=MPID(mp-1220361), id_discharge=MPID(mp-7375))]",148.8947352,657.5715529,650.4818798,2872.756914,4.416351943,mp-1220361,mp-7375,Tetragonal,99,Trigonal,160
mp-540416_K,K0-2MnP2O7,K0MnP2O7,K2MnP2O7,MnP2O7,K,1,0.009338634,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.3330138017009969, average_voltage=3.951765615500001, capacity_grav=174.55815037883025, capacity_vol=525.5616863587863, energy_grav=689.8128965723399, energy_vol=2076.896600976848, fracA_charge=0.0, fracA_discharge=0.16666666666666666, formula_charge='MnP2O7', formula_discharge='K2MnP2O7', stability_charge=0.009338634249992595, stability_discharge=0.0, id_charge=MPID(mp-540416), id_discharge=MPID(mp-554535))]",174.5581504,689.8128966,525.5616864,2076.896601,3.951765616,mp-540416,mp-554535,Monoclinic,14,Monoclinic,14
mp-558599_K,K0-2Mn2P2O7F2,K0Mn2P2O7F2,K2Mn2P2O7F2,Mn2P2O7F2,K,1,0.267274012,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.151525363796285, average_voltage=5.777376577999995, capacity_grav=134.0031107931154, capacity_vol=410.7079679923698, energy_grav=774.1864336752833, energy_vol=2372.8145946770887, fracA_charge=0.0, fracA_discharge=0.13333333333333333, formula_charge='Mn2P2O7F2', formula_discharge='K2Mn2P2O7F2', stability_charge=0.2672740119444601, stability_discharge=0.0, id_charge=MPID(mp-770557), id_discharge=MPID(mp-558599))]",134.0031108,774.1864337,410.707968,2372.814595,5.777376578,mp-770557,mp-558599,Orthorhombic,60,Orthorhombic,60
mp-8116_K,K0.11-0.33MoS,K0.11MoS,K0.33MoS,MoS,K,1,0.066638305,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.038059762312603995, average_voltage=2.3209746630000083, capacity_grav=42.22900602961254, capacity_vol=189.82427318786702, energy_grav=98.01245303840528, energy_vol=440.57732849143116, fracA_charge=0.05263157894736842, fracA_discharge=0.14285714285714285, formula_charge='K(MoS)9', formula_discharge='K(MoS)3', stability_charge=0.06663830526315984, stability_discharge=0.0, id_charge=MPID(mp-1224361), id_discharge=MPID(mp-8116))]",42.22900603,98.01245304,189.8242732,440.5773285,2.320974663,mp-1224361,mp-8116,Hexagonal,176,Hexagonal,176
mp-5997_K,K0-1Mn6P7O24,K0Mn6P7O24,K1Mn6P7O24,Mn6P7O24,K,1,0.003451735,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.026864577655703492, average_voltage=4.2174019430000484, capacity_grav=27.643830000653484, capacity_vol=94.78099404897478, energy_grav=116.58514235671903, energy_vol=399.72954846162224, fracA_charge=0.0, fracA_discharge=0.02631578947368421, formula_charge='Mn6P7O24', formula_discharge='KMn6P7O24', stability_charge=0.0034517354052301386, stability_discharge=0.0, id_charge=MPID(mp-504168), id_discharge=MPID(mp-5997))]",27.64383,116.5851424,94.78099405,399.7295485,4.217401943,mp-504168,mp-5997,Monoclinic,11,Monoclinic,11
mp-28880_K,K0-1W3Br7,K0W3Br7,K1W3Br7,W3Br7,K,1,0.040969492,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.028588875039497363, average_voltage=3.5104478055, capacity_grav=23.306724101259242, capacity_vol=121.32822761183068, energy_grav=81.81703847465947, energy_vol=425.91641036515557, fracA_charge=0.0, fracA_discharge=0.09090909090909091, formula_charge='W3Br7', formula_discharge='KW3Br7', stability_charge=0.040969492041662114, stability_discharge=0.0, id_charge=MPID(mp-28880), id_discharge=MPID(mp-531952))]",23.3067241,81.81703847,121.3282276,425.9164104,3.510447806,mp-28880,mp-531952,Cubic,201,Orthorhombic,48
mp-1219754_K,K0-1PrNb4O12,K0PrNb4O12,K1PrNb4O12,PrNb4O12,K,1,0.073191965,0.080058502,"[InsertionVoltagePairDoc(max_delta_volume=0.027596829117229937, average_voltage=3.808532242999995, capacity_grav=36.0416977048959, capacity_vol=173.38799840596712, energy_grav=137.26596780155495, energy_vol=660.3537824783575, fracA_charge=0.0, fracA_discharge=0.05555555555555555, formula_charge='PrNb4O12', formula_discharge='KPrNb4O12', stability_charge=0.07319196495798685, stability_discharge=0.08005850222221689, id_charge=MPID(mp-1219754), id_discharge=MPID(mp-1519012))]",36.0416977,137.2659678,173.3879984,660.3537825,3.808532243,mp-1219754,mp-1519012,Orthorhombic,38,Orthorhombic,38
mp-556891_K,K0-1FeF3,K0FeF3,K1FeF3,FeF3,K,1,0.011088769,0.220199121,"[InsertionVoltagePairDoc(max_delta_volume=0.2083705669038527, average_voltage=2.037117103, capacity_grav=176.39689382186683, capacity_vol=615.8371813714201, energy_grav=359.3411293205999, energy_vol=1254.532454835033, fracA_charge=0.0, fracA_discharge=0.2, formula_charge='FeF3', formula_discharge='KFeF3', stability_charge=0.011088768749999645, stability_discharge=0.2201991209999994, id_charge=MPID(mp-558852), id_discharge=MPID(mp-556891))]",176.3968938,359.3411293,615.8371814,1254.532455,2.037117103,mp-558852,mp-556891,Cubic,221,Cubic,221
mp-24573_K,K0-2NiH8(CO5)2,K0NiH8(CO5)2,K2NiH8(CO5)2,NiH8(CO5)2,K,1,0.085930861,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.18401230184668727, average_voltage=4.808972705500004, capacity_grav=162.9423299037726, capacity_vol=366.5761476519938, energy_grav=783.5852170778195, energy_vol=1762.8546885457774, fracA_charge=0.0, fracA_discharge=0.08695652173913043, formula_charge='NiH8(CO5)2', formula_discharge='K2NiH8(CO5)2', stability_charge=0.08593086142856965, stability_discharge=0.0, id_charge=MPID(mp-772564), id_discharge=MPID(mp-24573))]",162.9423299,783.5852171,366.5761477,1762.854689,4.808972706,mp-772564,mp-24573,Monoclinic,14,Monoclinic,14
